CDM,MunD,Cod,Desc,jan,fev,mar,abr,mai,jun,jul,ago,set,out,nov,dez,Total
6433,GALIA                         ,6726-1,"Conduzir o veiculo em mau estado de conservacao, comprometendo a seguranca",0,3,1,3,6,5,5,3,6,0,0,0,33
6433,GALIA                         ,6912-0,Conduzir veiculo sem os documentos de porte obrigatorio referidos no CTB,1,2,1,0,1,0,0,0,0,0,0,0,5
6433,GALIA                         ,6920-1,"Deixar de efetuar registro do veiculo em 30 dias, qdo for transf a propriedade",0,0,0,2,0,1,0,5,2,0,0,0,11
6433,GALIA                         ,7030-1,"Conduzir motocicleta, motoneta e ciclomotor sem capacete de seguranca",0,0,0,0,0,0,1,0,0,0,0,0,1
6433,GALIA                         ,7323-2,Dirigir o veiculo transport animais a sua esquerda ou entre os bracos e pernas,0,0,0,0,0,1,0,0,0,0,0,0,1
6433,GALIA                         ,7340-0,Dirigir o veic usando calcado que n se firme nos pes/comprometa utiliz pedais,0,0,0,2,3,0,0,0,1,0,0,0,6
6433,GALIA                         ,7366-2,Dirigir veiculo utilizando-se de telefone celular,0,0,0,0,0,0,0,1,0,0,0,0,1
6433,GALIA                         ,7579-0,"Rec sub test, ex clin, peric ou proc q perm cert infl alc/sub psic for art. 277",1,1,3,0,2,0,2,1,1,0,0,0,12
6433,GALIA                         ,7633-1,Dirigir veiculo segurando telefone celular,0,0,0,2,0,0,0,1,2,0,0,0,6
6433,GALIA                         ,7633-2,Dirigir veiculo manuseando telefone celular,2,1,1,0,2,1,1,0,1,0,0,0,9
6435,GARCA                         ,5010-0,Dirigir veiculo sem possuir CNH/PPD/ACC,18,28,24,20,30,6,19,17,7,0,0,0,169
6435,GARCA                         ,5029-1,Dirigir veiculo com CNH/PPD/ACC cassada,0,1,1,0,0,1,0,0,0,0,0,0,3
6435,GARCA                         ,5029-2,Dirigir veiculo com CNH/PPD/ACC com suspensao do direito de dirigir,2,5,3,1,1,4,1,1,3,0,0,0,22
6435,GARCA                         ,5037-1,Dirigir veiculo com CNH de categoria diferente da do veiculo,1,0,0,0,1,0,0,1,0,0,0,0,3
6435,GARCA                         ,5045-0,Dirigir veiculo com validade de CNH/PPD vencida ha mais de 30 dias,3,1,4,2,4,4,1,0,3,0,0,0,25
6435,GARCA                         ,5053-1,Dirigir veiculo sem usar lentes corretoras de visao,0,0,0,1,0,0,0,0,0,0,0,0,1
6435,GARCA                         ,5061-0,Entregar veiculo a pessoa sem CNH/PPD/ACC,0,3,1,0,1,0,1,1,0,0,0,0,7
6435,GARCA                         ,5070-2,Entregar veiculo a pessoa com CNH/PPD/ACC com susp. do direito de dirigir,1,0,0,0,0,0,0,0,0,0,0,0,1
6435,GARCA                         ,5118-0,Permitir posse/conducao do veiculo a pessoa sem CNH/PPD/ACC,3,4,5,5,2,0,0,2,1,0,0,0,22
6435,GARCA                         ,5126-2,Permitir posse/conducao veic pessoa com CNH/PPD/ACC c/ susp. direito de dirigir,0,0,1,0,1,1,0,0,0,0,0,0,3
6435,GARCA                         ,5142-0,Permitir posse/conducao do veic a pessoa com CNH/PPD vencida ha mais de 30 dias,0,0,2,0,0,0,0,0,0,0,0,0,2
6435,GARCA                         ,5169-1,Dirigir sob a influencia de alcool,2,4,4,3,6,1,1,1,0,0,0,0,22
6435,GARCA                         ,5169-2,Dirigir sob a influencia de qquer substancia psicoativa que deter. dependencia,0,0,2,0,0,0,0,0,0,0,0,0,2
6435,GARCA                         ,5185-1,Deixar o condutor de usar o cinto seguranca,4,1,1,1,2,1,2,0,4,0,0,0,16
6435,GARCA                         ,5185-2,Deixar o passageiro de usar o cinto seguranca,1,0,0,0,0,0,0,0,0,0,0,0,1
6435,GARCA                         ,5193-0,Transportar crianca sem observancia das normas de seguranca estabelecidas p/ CTB,1,3,0,0,0,0,1,0,1,0,0,0,6
6435,GARCA                         ,5207-0,Dirigir sem atencao ou sem os cuidados indispensaveis a seguranca,4,3,2,1,3,1,0,0,0,0,0,0,14
6435,GARCA                         ,5215-1,Dirigir ameacando os pedestres que estejam atravessando a via publica,0,0,0,0,1,1,0,0,0,0,0,0,2
6435,GARCA                         ,5240-0,Disputar corrida,0,2,0,0,0,0,0,0,0,0,0,0,2
6435,GARCA                         ,5274-1,Utiliz veic demonst/exibir manobra perigosa mediante arrancada brusca,9,0,2,3,5,4,1,2,7,0,0,0,33
6435,GARCA                         ,5274-2,Utiliz veic dem/exibir manob perig med derrap/frenag c/desliz/arrast pneus,0,0,0,2,8,0,0,1,2,0,0,0,13
6435,GARCA                         ,5304-0,"Deixar o cond envolvido em acidente, de preservar local p/ trab policia/pericia",0,0,1,0,0,0,0,0,0,0,0,0,1
6435,GARCA                         ,5568-0,Estacionar local/horario de estacionamento e parada proibidos pela sinalizacao,0,0,2,0,0,0,0,1,0,0,0,0,3
6435,GARCA                         ,5738-0,Transitar pela contramao de direcao em via c/ sinalizacao de regul sentido unico,0,0,0,0,1,1,0,0,0,0,0,0,2
6435,GARCA                         ,5835-0,Desobedecer as ordens emanadas da autorid compet de transito ou de seus agentes,2,2,2,4,4,2,3,1,1,0,0,0,21
6435,GARCA                         ,5843-3,"Deixar de indicar c/ antec, med gesto de braco/luz indicadora, mudanca direcao",0,0,0,1,0,0,0,0,0,0,0,0,1
6435,GARCA                         ,6050-1,Avancar o sinal vermelho do semaforo,0,0,0,1,0,0,1,0,0,0,0,0,2
6435,GARCA                         ,6050-2,Avancar o sinal de parada obrigatoria,0,0,0,0,1,0,0,0,0,0,0,0,1
6435,GARCA                         ,6076-0,Transpor bloqueio viario policial,0,0,0,0,0,0,1,0,0,0,0,0,1
6435,GARCA                         ,6394-4,Deixar de reduzir veloc onde haja intensa movimentacao de pedestres,0,0,0,0,1,0,0,0,0,0,0,0,1
6435,GARCA                         ,6408-0,Portar no veiculo placas de identificacao em desacordo c/ especif/modelo Contran,2,0,2,1,2,1,0,0,1,0,0,0,9
6435,GARCA                         ,6530-0,Usar no veiculo equip c/ som em volume/frequencia nao autorizados pelo Contran,1,1,0,2,1,0,3,1,0,0,0,0,9
6435,GARCA                         ,6556-1,Conduzir o veiculo com o lacre de identificacao violado/falsificado,0,1,0,0,2,1,0,0,1,0,0,0,5
6435,GARCA                         ,6580-0,Conduzir o veiculo sem qualquer uma das placas de identificacao,0,2,0,1,1,2,3,1,1,0,0,0,11
6435,GARCA                         ,6599-1,Conduzir o veiculo que nao esteja registrado,0,1,0,0,2,0,0,0,0,0,0,0,3
6435,GARCA                         ,6599-2,Conduzir o veiculo registrado que nao esteja devidamente licenciado,14,18,12,12,25,13,7,14,10,0,0,0,129
6435,GARCA                         ,6602-0,Conduzir o veiculo com qualquer uma das placas sem legibilidade e visibilidade,2,1,0,1,2,1,0,0,1,0,0,0,8
6435,GARCA                         ,6610-2,Conduzir o veiculo com caracteristica alterada,2,1,1,1,1,0,1,0,1,0,0,0,8
6435,GARCA                         ,6637-1,Conduzir o veiculo sem equipamento obrigatorio,6,3,3,7,7,1,4,4,2,0,0,0,37
6435,GARCA                         ,6637-2,Conduzir o veiculo com equipamento obrigatorio ineficiente/inoperante,5,6,5,3,4,6,2,1,1,0,0,0,33
6435,GARCA                         ,6645-0,Conduzir o veiculo com equip obrigatorio em desacordo com o estab pelo Contran,0,0,0,1,0,0,0,0,0,0,0,0,1
6435,GARCA                         ,6653-1,Conduzir o veiculo com descarga livre,1,1,3,2,12,1,3,0,1,0,0,0,24
6435,GARCA                         ,6653-2,Conduzir o veiculo com silenciador de motor defeituoso/deficiente/inoperante,1,0,0,1,4,1,0,0,0,0,0,0,7
6435,GARCA                         ,6670-0,Conduzir o veiculo c/ equip do sistema de iluminacao e de sinalizacao alterados,1,1,1,1,1,0,0,0,0,0,0,0,5
6435,GARCA                         ,6700-0,"Conduzir veic com vidro total/parcialmente coberto por pelicula, paineis/pintura",0,0,0,0,0,0,1,0,0,0,0,0,1
6435,GARCA                         ,6726-1,"Conduzir o veiculo em mau estado de conservacao, comprometendo a seguranca",11,9,11,11,18,8,4,6,6,0,0,0,85
6435,GARCA                         ,6769-0,"Conduzir veic c/ defeito no sist de iluminacao, sinaliz ou lampadas queimadas",0,0,2,1,2,1,1,0,0,0,0,0,7
6435,GARCA                         ,6912-0,Conduzir veiculo sem os documentos de porte obrigatorio referidos no CTB,0,0,2,0,1,1,0,1,0,0,0,0,5
6435,GARCA                         ,6920-1,"Deixar de efetuar registro do veiculo em 30 dias, qdo for transf a propriedade",78,74,56,35,43,32,43,36,28,0,0,0,437
6435,GARCA                         ,6971-0,Recusar-se a entregar CNH/CRV/CRLV/ outros documentos,0,0,0,0,0,0,1,0,0,0,0,0,1
6435,GARCA                         ,7030-1,"Conduzir motocicleta, motoneta e ciclomotor sem capacete de seguranca",0,0,0,0,3,2,0,0,0,0,0,0,5
6435,GARCA                         ,7048-1,"Conduzir motocicleta, motoneta e ciclomotor transportando passageiro s/ capacete",0,0,1,0,0,0,0,0,0,0,0,0,1
6435,GARCA                         ,7056-1,Conduzir motoc/moton/ciclomotor fazendo malabarismo/equilibrando-se em uma roda,1,0,1,1,4,0,3,0,2,0,0,0,12
6435,GARCA                         ,7285-0,"Em movimento, deixar de manter a placa traseira iluminada a noite",0,0,0,1,0,0,0,0,0,0,0,0,1
6435,GARCA                         ,7323-2,Dirigir o veiculo transport animais a sua esquerda ou entre os bracos e pernas,0,1,0,1,0,1,0,0,0,0,0,0,3
6435,GARCA                         ,7340-0,Dirigir o veic usando calcado que n se firme nos pes/comprometa utiliz pedais,2,7,3,7,7,1,4,1,2,0,0,0,34
6435,GARCA                         ,7358-0,"Dirigir o veiculo com apenas uma das maos, exceto quando permitido pelo CTB",0,0,0,0,0,0,1,0,0,0,0,0,1
6435,GARCA                         ,7579-0,"Rec sub test, ex clin, peric ou proc q perm cert infl alc/sub psic for art. 277",4,1,0,3,0,0,2,4,16,0,0,0,31
6435,GARCA                         ,7633-1,Dirigir veiculo segurando telefone celular,0,5,3,2,0,0,2,0,1,0,0,0,13
6435,GARCA                         ,7633-2,Dirigir veiculo manuseando telefone celular,3,4,0,1,3,1,1,0,0,0,0,0,13
6435,GARCA                         ,7714-2,NULL,0,0,0,0,1,0,0,0,0,0,0,0,1
6437,GASTAO VIDIGAL                ,5010-0,Dirigir veiculo sem possuir CNH/PPD/ACC,1,0,0,1,1,1,2,1,1,0,0,0,8
6437,GASTAO VIDIGAL                ,5045-0,Dirigir veiculo com validade de CNH/PPD vencida ha mais de 30 dias,0,0,0,0,0,0,0,0,1,0,0,0,1
6437,GASTAO VIDIGAL                ,5061-0,Entregar veiculo a pessoa sem CNH/PPD/ACC,0,0,0,1,0,0,0,0,0,0,0,0,1
6437,GASTAO VIDIGAL                ,5185-1,Deixar o condutor de usar o cinto seguranca,0,1,0,0,0,2,0,1,0,0,0,0,4
6437,GASTAO VIDIGAL                ,5185-2,Deixar o passageiro de usar o cinto seguranca,0,0,0,0,0,1,0,0,0,0,0,0,1
6437,GASTAO VIDIGAL                ,5258-2,Promover na via eventos organizados sem permissao,0,0,0,0,0,0,1,2,0,0,0,0,3
6437,GASTAO VIDIGAL                ,5460-0,Estacionar em guia de calcada rebaixada destinada a entrada/saida de veiculos,1,0,0,0,0,0,0,0,0,0,0,0,1
6437,GASTAO VIDIGAL                ,5525-0,Estacionar na contramao de direcao,2,0,0,1,0,1,1,1,0,0,0,0,6
6437,GASTAO VIDIGAL                ,5657-0,Parar na contramao de direcao,1,0,0,0,1,0,0,0,0,0,0,0,2
6437,GASTAO VIDIGAL                ,5738-0,Transitar pela contramao de direcao em via c/ sinalizacao de regul sentido unico,0,0,0,0,1,0,0,0,0,0,0,0,1
6437,GASTAO VIDIGAL                ,6050-2,Avancar o sinal de parada obrigatoria,0,1,0,0,2,1,0,0,0,0,0,0,4
6437,GASTAO VIDIGAL                ,6530-0,Usar no veiculo equip c/ som em volume/frequencia nao autorizados pelo Contran,1,1,0,1,2,3,0,2,0,0,0,0,10
6437,GASTAO VIDIGAL                ,6599-2,Conduzir o veiculo registrado que nao esteja devidamente licenciado,0,0,0,0,1,1,0,0,0,0,0,0,2
6437,GASTAO VIDIGAL                ,6602-0,Conduzir o veiculo com qualquer uma das placas sem legibilidade e visibilidade,0,0,0,0,1,0,0,0,0,0,0,0,1
6437,GASTAO VIDIGAL                ,6637-1,Conduzir o veiculo sem equipamento obrigatorio,0,0,0,0,0,0,0,1,1,0,0,0,2
6437,GASTAO VIDIGAL                ,6637-2,Conduzir o veiculo com equipamento obrigatorio ineficiente/inoperante,0,0,0,0,0,0,0,1,0,0,0,0,1
6437,GASTAO VIDIGAL                ,6726-1,"Conduzir o veiculo em mau estado de conservacao, comprometendo a seguranca",0,0,0,0,0,1,0,1,1,0,0,0,3
6437,GASTAO VIDIGAL                ,6769-0,"Conduzir veic c/ defeito no sist de iluminacao, sinaliz ou lampadas queimadas",0,0,0,0,0,0,0,0,1,0,0,0,1
6437,GASTAO VIDIGAL                ,6858-0,Transitar com o veiculo com lotacao excedente,1,0,0,0,0,0,0,0,0,0,0,0,1
6437,GASTAO VIDIGAL                ,6912-0,Conduzir veiculo sem os documentos de porte obrigatorio referidos no CTB,0,0,0,0,0,1,0,0,0,0,0,0,1
6437,GASTAO VIDIGAL                ,7030-1,"Conduzir motocicleta, motoneta e ciclomotor sem capacete de seguranca",0,0,0,0,1,1,0,0,0,0,0,0,2
6437,GASTAO VIDIGAL                ,7048-1,"Conduzir motocicleta, motoneta e ciclomotor transportando passageiro s/ capacete",0,0,0,1,0,0,0,0,0,0,0,0,1
6437,GASTAO VIDIGAL                ,7366-2,Dirigir veiculo utilizando-se de telefone celular,0,0,0,0,0,0,1,0,1,0,0,0,2
6437,GASTAO VIDIGAL                ,7579-0,"Rec sub test, ex clin, peric ou proc q perm cert infl alc/sub psic for art. 277",0,0,0,0,0,0,1,0,1,0,0,0,2
6437,GASTAO VIDIGAL                ,7633-1,Dirigir veiculo segurando telefone celular,0,0,0,0,0,1,0,0,0,0,0,0,1
6437,GASTAO VIDIGAL                ,7633-2,Dirigir veiculo manuseando telefone celular,0,2,0,0,0,0,0,0,0,0,0,0,2
6439,GENERAL SALGADO               ,5010-0,Dirigir veiculo sem possuir CNH/PPD/ACC,1,1,0,1,5,3,1,2,3,0,0,0,17
6439,GENERAL SALGADO               ,5045-0,Dirigir veiculo com validade de CNH/PPD vencida ha mais de 30 dias,0,0,1,2,0,1,1,1,0,0,0,0,6
6439,GENERAL SALGADO               ,5061-0,Entregar veiculo a pessoa sem CNH/PPD/ACC,0,0,0,0,0,1,0,0,0,0,0,0,1
6439,GENERAL SALGADO               ,5118-0,Permitir posse/conducao do veiculo a pessoa sem CNH/PPD/ACC,1,0,0,1,3,1,1,2,3,0,0,0,12
6439,GENERAL SALGADO               ,5142-0,Permitir posse/conducao do veic a pessoa com CNH/PPD vencida ha mais de 30 dias,0,0,1,0,0,0,0,0,0,0,0,0,1
6439,GENERAL SALGADO               ,5169-1,Dirigir sob a influencia de alcool,0,0,0,2,0,0,1,0,1,0,0,0,4
6439,GENERAL SALGADO               ,5185-1,Deixar o condutor de usar o cinto seguranca,2,3,6,4,8,11,2,5,8,0,0,0,52
6439,GENERAL SALGADO               ,5185-2,Deixar o passageiro de usar o cinto seguranca,0,0,0,1,0,0,0,1,0,0,0,0,2
6439,GENERAL SALGADO               ,5193-0,Transportar crianca sem observancia das normas de seguranca estabelecidas p/ CTB,1,0,0,0,0,1,2,0,0,0,0,0,4
6439,GENERAL SALGADO               ,5207-0,Dirigir sem atencao ou sem os cuidados indispensaveis a seguranca,0,1,0,0,1,1,1,2,0,0,0,0,6
6439,GENERAL SALGADO               ,5258-2,Promover na via eventos organizados sem permissao,1,0,0,0,6,0,0,0,0,0,0,0,7
6439,GENERAL SALGADO               ,5258-3,Promover na via exibicao e demonstracao de pericia em manobra de veiculo s/perm,0,0,0,0,0,0,0,1,1,0,0,0,2
6439,GENERAL SALGADO               ,5274-1,Utiliz veic demonst/exibir manobra perigosa mediante arrancada brusca,0,0,0,0,0,0,0,1,0,0,0,0,1
6439,GENERAL SALGADO               ,5347-0,"Deixar o condutor envolvido em acidente s/ vitima, de remover o veiculo do local",0,0,0,0,0,0,0,0,1,0,0,0,1
6439,GENERAL SALGADO               ,5380-0,Estacionar nas esquinas e a menos de 5m do alinhamento da via transversal,0,0,0,0,0,0,0,1,0,0,0,0,1
6439,GENERAL SALGADO               ,5398-0,Estacionar afastado da guia da calcada (meio-fio) de 50cm a 1m,0,0,0,0,0,0,0,1,0,0,0,0,1
6439,GENERAL SALGADO               ,5401-0,Estacionar afastado da guia da calcada (meio-fio) a mais de 1m,0,0,0,0,0,0,0,0,1,0,0,0,1
6439,GENERAL SALGADO               ,5452-1,Estacionar no passeio,0,0,0,1,0,0,0,0,0,0,0,0,1
6439,GENERAL SALGADO               ,5452-2,Estacionar sobre faixa destinada a pedestre,0,2,0,0,0,0,1,1,1,0,0,0,5
6439,GENERAL SALGADO               ,5460-0,Estacionar em guia de calcada rebaixada destinada a entrada/saida de veiculos,0,0,0,0,1,0,0,0,0,0,0,0,1
6439,GENERAL SALGADO               ,5487-0,Estacionar ao lado de outro veiculo em fila dupla,0,0,0,0,0,0,1,0,0,0,0,0,1
6439,GENERAL SALGADO               ,5525-0,Estacionar na contramao de direcao,1,3,0,0,0,0,0,20,1,0,0,0,25
6439,GENERAL SALGADO               ,5550-0,Estacionar em local/horario proibido especificamente pela sinalizacao,0,0,0,0,2,0,0,0,0,0,0,0,2
6439,GENERAL SALGADO               ,5592-0,Parar afastado da guia da calcada (meio-fio) a mais de 1m,1,1,0,0,0,0,0,0,1,0,0,0,3
6439,GENERAL SALGADO               ,5622-2,Parar sobre faixa destinada a pedestres,1,0,0,0,0,0,2,0,0,0,0,0,3
6439,GENERAL SALGADO               ,5657-0,Parar na contramao de direcao,0,0,0,0,1,0,1,0,0,0,0,0,2
6439,GENERAL SALGADO               ,5738-0,Transitar pela contramao de direcao em via c/ sinalizacao de regul sentido unico,0,0,0,0,0,0,0,1,1,0,0,0,2
6439,GENERAL SALGADO               ,5797-0,Forcar passagem entre veics trans sent opostos na iminencia realiz ultrapassagem,0,0,0,0,1,0,0,0,0,0,0,0,1
6439,GENERAL SALGADO               ,5835-0,Desobedecer as ordens emanadas da autorid compet de transito ou de seus agentes,0,0,0,1,0,0,1,4,0,0,0,0,6
6439,GENERAL SALGADO               ,5843-3,"Deixar de indicar c/ antec, med gesto de braco/luz indicadora, mudanca direcao",1,0,0,0,0,0,0,0,0,0,0,0,1
6439,GENERAL SALGADO               ,6050-1,Avancar o sinal vermelho do semaforo,0,4,1,1,0,0,1,5,1,0,0,0,13
6439,GENERAL SALGADO               ,6050-2,Avancar o sinal de parada obrigatoria,0,0,1,3,1,0,0,4,2,0,0,0,11
6439,GENERAL SALGADO               ,6408-0,Portar no veiculo placas de identificacao em desacordo c/ especif/modelo Contran,1,0,0,0,0,0,0,0,0,0,0,0,1
6439,GENERAL SALGADO               ,6530-0,Usar no veiculo equip c/ som em volume/frequencia nao autorizados pelo Contran,2,6,0,0,2,0,1,1,2,0,0,0,15
6439,GENERAL SALGADO               ,6556-1,Conduzir o veiculo com o lacre de identificacao violado/falsificado,0,0,0,0,0,0,1,0,0,0,0,0,1
6439,GENERAL SALGADO               ,6564-0,Conduzir o veiculo transportando passageiros em compartimento de carga,1,0,0,1,0,0,0,0,0,0,0,0,2
6439,GENERAL SALGADO               ,6580-0,Conduzir o veiculo sem qualquer uma das placas de identificacao,0,0,0,0,0,0,0,1,0,0,0,0,1
6439,GENERAL SALGADO               ,6599-2,Conduzir o veiculo registrado que nao esteja devidamente licenciado,0,1,1,0,1,0,2,2,1,0,0,0,8
6439,GENERAL SALGADO               ,6602-0,Conduzir o veiculo com qualquer uma das placas sem legibilidade e visibilidade,0,0,0,0,0,0,0,1,0,0,0,0,1
6439,GENERAL SALGADO               ,6637-1,Conduzir o veiculo sem equipamento obrigatorio,0,0,0,0,0,0,0,1,0,0,0,0,1
6439,GENERAL SALGADO               ,6637-2,Conduzir o veiculo com equipamento obrigatorio ineficiente/inoperante,0,0,0,0,1,0,1,3,0,0,0,0,5
6439,GENERAL SALGADO               ,6645-0,Conduzir o veiculo com equip obrigatorio em desacordo com o estab pelo Contran,0,0,0,0,0,0,0,1,0,0,0,0,1
6439,GENERAL SALGADO               ,6653-1,Conduzir o veiculo com descarga livre,0,0,0,0,0,0,0,1,0,0,0,0,1
6439,GENERAL SALGADO               ,6653-2,Conduzir o veiculo com silenciador de motor defeituoso/deficiente/inoperante,1,0,0,0,0,0,0,0,0,0,0,0,1
6439,GENERAL SALGADO               ,6726-1,"Conduzir o veiculo em mau estado de conservacao, comprometendo a seguranca",0,0,0,0,0,0,0,2,0,0,0,0,2
6439,GENERAL SALGADO               ,6912-0,Conduzir veiculo sem os documentos de porte obrigatorio referidos no CTB,0,1,0,1,0,0,1,2,0,0,0,0,5
6439,GENERAL SALGADO               ,6920-1,"Deixar de efetuar registro do veiculo em 30 dias, qdo for transf a propriedade",15,21,6,4,18,14,16,15,14,0,0,0,124
6439,GENERAL SALGADO               ,6947-1,Conduzir pessoas nas partes externas do veiculo,1,0,0,0,0,0,0,0,0,0,0,0,1
6439,GENERAL SALGADO               ,6963-0,Trans c/veic desac c/especificacao/falta de inscr/simbologia necessaria identif,0,0,0,0,1,0,0,0,0,0,0,0,1
6439,GENERAL SALGADO               ,7030-1,"Conduzir motocicleta, motoneta e ciclomotor sem capacete de seguranca",0,0,0,0,0,0,0,0,1,0,0,0,1
6439,GENERAL SALGADO               ,7056-1,Conduzir motoc/moton/ciclomotor fazendo malabarismo/equilibrando-se em uma roda,1,0,0,0,0,0,0,0,0,0,0,0,1
6439,GENERAL SALGADO               ,7099-1,Conduzir motocicleta/motoneta/ciclomotor sem segurar o guidom com ambas as maos,0,0,0,0,0,1,0,0,0,0,0,0,1
6439,GENERAL SALGADO               ,7285-0,"Em movimento, deixar de manter a placa traseira iluminada a noite",0,0,0,0,0,0,0,4,0,0,0,0,4
6439,GENERAL SALGADO               ,7340-0,Dirigir o veic usando calcado que n se firme nos pes/comprometa utiliz pedais,0,0,0,0,2,0,1,6,0,0,0,0,9
6439,GENERAL SALGADO               ,7358-0,"Dirigir o veiculo com apenas uma das maos, exceto quando permitido pelo CTB",0,0,1,0,0,0,1,2,0,0,0,0,4
6439,GENERAL SALGADO               ,7366-2,Dirigir veiculo utilizando-se de telefone celular,1,0,0,1,1,4,0,2,3,0,0,0,13
6439,GENERAL SALGADO               ,7579-0,"Rec sub test, ex clin, peric ou proc q perm cert infl alc/sub psic for art. 277",0,0,0,1,1,2,0,1,1,0,0,0,6
6439,GENERAL SALGADO               ,7633-1,Dirigir veiculo segurando telefone celular,1,1,1,2,0,1,2,1,0,0,0,0,9
6439,GENERAL SALGADO               ,7633-2,Dirigir veiculo manuseando telefone celular,4,3,9,4,5,3,5,1,6,0,0,0,41
