UF,Sigla Partido,Cargo,Nome candidato,Valor despesa,Tipo despesa,Fonte recurso,EspÈcie recurso,DescriÁao da despesa
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,1205.00,Publicidade por materiais impressos,Outros Recursos nao descritos,Cheque,"30.000 PANFLETOS A 0,0360 CADA E PRESTA«√O DE SERVI«OS 125,00.                                                                                                                                                                                                 "
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,2000.00,CombustÌveis e lubrificantes,Outros Recursos nao descritos,Cheque,"CONSUMO DE GASOLINA 800,32 LITROS A 2,499 CADA.                                                                                                                                                                                                                "
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,28516.50,Despesas postais,Outros Recursos nao descritos,Cheque,"DESPESAS POSTAIS MALA DIRETA 92500 POSTAGENS VL 16.786,50 E IMPRESSO ESPECIAL 25500 UNIDADES 11730,00 CONTRATO 9912263101                                                                                                                                      "
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,648.75,Materiais de expediente,Outros Recursos nao descritos,Cheque,"COMPRA DE ENVELOPES OFICIO SEM JANELA - 125 PACOTES DE 100 UNIDADES - VL TOTAL 648,75.                                                                                                                                                                         "
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,3970.00,Publicidade por materiais impressos,Outros Recursos nao descritos,Cheque,"IMPRESSAO DE 500.000 SANTINHOS A 0,0079 CADA, 4 CORES.                                                                                                                                                                                                         "
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,867.00,AlimentaÁ„o,Outros Recursos nao descritos,Cheque,"DESPESA REFEI«√O 144 MARMITEX A 6,00 CADA.                                                                                                                                                                                                                     "
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,330.00,Publicidade por jornais e revistas,Outros Recursos nao descritos,Cheque,03 ANUNCIOS COLORIDOS 10CM X 5CM JORANL DO POVO
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,8595.00,Publicidade por carros de som,Outros Recursos nao descritos,Cheque,"CAIXA TRIO 10UNIDADES 5250,00 UNITARIO 525,00, 03 PAR DE RACK 870,00 UNITARIO 290,00, E 10 CD PLAYER 2475,00 UNITARIO 247,50.                                                                                                                                  "
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,8705.00,Publicidade por carros de som,Outros Recursos nao descritos,Cheque,"08 PAR DE RACK 2320,00 UNITARIO 290,00, 05 CAIXAS TRIO 2625,00 UNITARIO 525,00, 08 MODULOS 1440,00 UNITARIO 180,00 E 08 CD PLAYER 2320,00. UNITARIO 290,00                                                                                                     "
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,2500.00,AlimentaÁ„o,Outros Recursos nao descritos,Cheque,"DESPESA DE REFEI«’ES: 1002 LANCEHS MISTO A 1,50 CADA E 831 REFRIGERANTES A 1,20 CADA.                                                                                                                                                                          "
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,4684.00,Cess„o ou LocaÁ„o de VeÌculos,Outros Recursos nao descritos,Cheque,LOCA«√O DE AUTOMOVEIS: FIAT PALIO PLACA ALS-3550 CONTRATO 42168 E VEIULO VOLKSWAGEN GOL 1.0 IV 4PTS PLACA ABR-3443 RECIBO 027738.
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,2000.00,CombustÌveis e lubrificantes,Outros Recursos nao descritos,Cheque,"CONSUMO DE COMBUSTIVEL: 400,16 LITROS DE GASOLINA A 2,499 E 625,391 LITROS ALCOOL A 1,599.                                                                                                                                                                     "
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,850.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,50 ADEVISOS PARA PARACHOQUE DE VEICULOS
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,450.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,PRESTA«AO SERVI«O VOLUNTARIO PARA DIVULGACAO DE CAMPANHA ELEITORAL
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,450.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,PRESTA«AO SERVI«O VOLUNTARIO PARA DIVULGACAO DE CAMPANHA ELEITORAL
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,450.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,PRESTA«AO SERVI«O VOLUNTARIO PARA DIVULGACAO DE CAMPANHA ELEITORAL
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,450.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,PRESTA«AO SERVI«O VOLUNTARIO PARA DIVULGACAO DE CAMPANHA ELEITORAL
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,450.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,PRESTAC√O DE SERVI«O DE DIVULGA«√O DE CAMPANHA ELEITORAL
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,250.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,"CARTOES DE VISITA, 1000 CARTOES DE VISITA, 0,25 A UNIDADE TOTAL DE 250,00 (VALOR DE MERCADO)                                                                                                                                                                   "
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,450.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,PRESTACAO DE SERVI«OS PARA DIVULGACAO DE CAMPANHA
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,255.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,SERVI«OS VOLUNTARIO PARA DIVULGA«√O DE CAMPANHA
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,255.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,SERVI«OS VOLUNTARIO PARA DIVULGA«√O DE CAMPANHA
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,255.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,SERVI«OS VOLUNTARIO PARA DIVULGA«√O DE CAMPANHA
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,1200.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,DOA«√O DE 40 CAVALETES COM FOTO CFE NF 0105 DE 09/09/2010.
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,255.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,PRESTA«√O DE SERVI«OS VOLUNTARIOS PARA DIVULGA«√O DE CAMPANHA
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,255.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,PRESTA«√O DE SERVI«OS VOLUNTARIOS PARA DIVULGA«√O DE CAMPANHA
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,255.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,PRESTA«√O DE SERVI«OS VOLUNTARIOS PARA DIVULGA«√O DE CAMPANHA
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,255.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,PRESTA«√O DE SERVI«OS VOLUNTARIOS PARA DIVULGA«√O DE CAMPANHA
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,255.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,PRESTA«√O DE SERVI«OS VOLUNTARIOS PARA DIVULGA«√O DE CAMPANHA
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,255.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,PRESTA«√O DE SERVI«OS VOLUNTARIOS PARA DIVULGA«√O DE CAMPANHA
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,255.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,PRESTA«√O DE SERVI«OS VOLUNTARIOS PARA DIVULGA«√O DE CAMPANHA
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,5800.00,CombustÌveis e lubrificantes,Outros Recursos nao descritos,Cheque,"CONSUMO DE COMBUSTIVEL GASOLINA COMUM 2320,928 LITROS A 2,499.                                                                                                                                                                                                 "
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,643.00,Publicidade por materiais impressos,Outros Recursos nao descritos,Cheque,"IMPRESSAO 20 ADESIVOS P CARRO 7,50 CADA, 6 ADESIVOS P/ CAMPANHA CAVALETE 3,00CADA, 50 BANDEIRAS 8,00 CADA E 50 ADESIVOS 10X10 CAMPANHA 1,50 CADA.                                                                                                              "
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,2792.04,CombustÌveis e lubrificantes,Outros Recursos nao descritos,Cheque,"CONSUMO DE COMBUSTIVEL: 520,208 LITROS GASOLINA COMUM A 2,499 E 899,361 LITROS ALCOOL COMUM A 1,659.                                                                                                                                                           "
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,490.00,Publicidade por materiais impressos,Outros Recursos nao descritos,Cheque,"PANFLETOS TIPO SANTINHO 1X1 10.000 A 0,0140 CADA, 40.000 PANFLETOS TIPO SANTINHO 1X1 A 0,0070 CADA E PRESTA«’ DE SERVI«OS 70,00                                                                                                                                "
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,5380.00,Publicidade por materiais impressos,Outros Recursos nao descritos,Cheque,"PANFLETOS POLITICO 1X1 TAMANHO CART√O 10.000 A 0,4842 CADA E PRESTA«√O DE SERVI«O 538,00.                                                                                                                                                                      "
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,1500.00,Publicidade por materiais impressos,Outros Recursos nao descritos,Cheque,"PANFLETOS POLITICO 1X1 TAMNAHO CARTAO COUCHE 80GR 200.000 A 0,0067 CADA E PRESTA«√O DE SERVICO 160,00,                                                                                                                                                         "
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,255.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,PRESTA«√O DE SERVI«OS VOLUNTARIOS PARA DIVULGA«√O DE CAMPANHA
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,255.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,PRESTA«√O DE SERVI«OS VOLUNTARIOS PARA DIVULGA«√O DE CAMPANHA
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,255.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,PRESTA«√O DE SERVI«OS VOLUNTARIOS PARA DIVULGA«√O DE CAMPANHA
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,140.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,PRESTA«√O DE SERVI«OS VOLUNTARIOS PARA DIVULGA«√O DE CAMPANHA
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,140.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,PRESTA«√O DE SERVI«OS VOLUNTARIOS PARA DIVULGA«√O DE CAMPANHA
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,140.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,PRESTA«√O DE SERVI«OS VOLUNTARIOS PARA DIVULGA«√O DE CAMPANHA
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,255.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,PRESTA«√O DE SERVI«OS VOLUNTARIOS PARA DIVULGA«√O DE CAMPANHA
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,150.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,PRESTA«√O DE SERVI«OS VOLUNTARIOS PARA DIVULGA«√O DE CAMPANHA
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,255.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,PRESTA«√O DE SERVI«OS VOLUNTARIOS PARA DIVULGA«√O DE CAMPANHA
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,255.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,PRESTA«√O DE SERVI«OS VOLUNTARIOS PARA DIVULGA«√O DE CAMPANHA
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,255.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,PRESTA«√O DE SERVI«OS VOLUNTARIOS PARA DIVULGA«√O DE CAMPANHA
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,255.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,PRESTA«√O DE SERVI«OS VOLUNTARIOS PARA DIVULGA«√O DE CAMPANHA
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,255.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,PRESTA«√O DE SERVI«OS VOLUNTARIOS PARA DIVULGA«√O DE CAMPANHA
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,255.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,PRESTA«√O DE SERVI«OS VOLUNTARIOS PARA DIVULGA«√O DE CAMPANHA
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,255.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,PRESTA«√O DE SERVI«OS VOLUNTARIOS PARA DIVULGA«√O DE CAMPANHA
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,588.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,PRESTA«√O DE SERVI«OS VOLUNTARIOS PARA DIVULGA«√O DE CAMPANHA
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,255.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,PRESTA«√O DE SERVI«OS VOLUNTARIOS PARA DIVULGA«√O DE CAMPANHA
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,255.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,PRESTA«√O DE SERVI«OS VOLUNTARIOS PARA DIVULGA«√O DE CAMPANHA
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,255.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,PRESTA«√O DE SERVI«OS VOLUNTARIOS PARA DIVULGA«√O DE CAMPANHA
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,255.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,PRESTA«√O DE SERVI«OS VOLUNTARIOS PARA DIVULGA«√O DE CAMPANHA
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,255.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,PRESTA«√O DE SERVI«OS VOLUNTARIOS PARA DIVULGA«√O DE CAMPANHA
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,255.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,PRESTA«√O DE SERVI«OS VOLUNTARIOS PARA DIVULGA«√O DE CAMPANHA
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,255.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,PRESTA«√O DE SERVI«OS VOLUNTARIOS PARA DIVULGA«√O DE CAMPANHA
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,200.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,PRESTA«√O DE SERVI«OS VOLUNTARIOS PARA DIVULGA«√O DE CAMPANHA
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,300.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,PRESTA«√O DE SERVI«OS VOLUNTARIOS PARA DIVULGA«√O DE CAMPANHA
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,700.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,PRESTA«√O DE SERVI«OS VOLUNTARIOS PARA DIVULGA«√O DE CAMPANHA
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,300.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,PRESTA«√O DE SERVI«O VOLUNTARIO PARA DIVULGA«√O DA CAMPANHA
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,300.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,PRESTA«√O DE SERVI«O VOLUNTARIO PARA DIVULGA«√O DA CAMPANHA
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,255.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,PRESTA«√O DE SERVI«O VOLUNTARIO PARA DIVULGA«√O DA CAMPANHA
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,255.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,PRESTA«√O DE SERVI«O VOLUNTARIO PARA DIVULGA«√O DA CAMPANHA
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,255.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,PRESTA«√O DE SERVI«O VOLUNTARIO PARA DIVULGA«√O DA CAMPANHA
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,255.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,PRESTA«√O DE SERVI«O VOLUNTARIO PARA DIVULGA«√O DA CAMPANHA
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,255.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,PRESTA«√O DE SERVI«O VOLUNTARIO PARA DIVULGA«√O DA CAMPANHA
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,255.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,PRESTA«√O DE SERVI«O VOLUNTARIO PARA DIVULGA«√O DA CAMPANHA
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,140.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,PRESTA«√O DE SERVI«O VOLUNTARIO PARA DIVULGA«√O DA CAMPANHA
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,255.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,PRESTA«√O DE SERVI«O VOLUNTARIO PARA DIVULGA«√O DA CAMPANHA
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,255.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,PRESTA«√O DE SERVI«O VOLUNTARIO PARA DIVULGA«√O DA CAMPANHA
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,255.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,PRESTA«√O DE SERVI«O VOLUNTARIO PARA DIVULGA«√O DA CAMPANHA
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,255.00,Baixa de Recursos Estim·veis em Dinheiro,Outros Recursos nao descritos,Estimado,PRESTA«√O DE SERVI«O VOLUNTARIO PARA DIVULGA«√O DA CAMPANHA
SP,PMDB,Deputado Estadual,FABIO BELLO DE OLIVEIRA,84.30,Materiais de expediente,Outros Recursos nao descritos,Cheque,"COMPRA DE ENVELOPES OFICIO SEM JANELTA 16 PCTES DE 100 UNIDADES VL. UNIT. 5,19 E 01 CANETA BIC SLIM CLIC 1,26.                                                                                                                                                 "
