REGIÃO,ESTADO,DESTINATÁRIO,ORIGEM,FORNECEDOR,MEDICAMENTO,APRESENTAÇÃO,QUANTIDADE,PEDIDO SISMAT,STATUS,DATA DE ENTREGA
NORDESTE,PARAÍBA,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,LABORATOIRE AGUETTANT,MORFINA,,,,,
NORDESTE,PERNAMBUCO,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,LABORATOIRE AGUETTANT,MORFINA,,,,,
NORDESTE,PIAUÍ,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,LABORATOIRE AGUETTANT,MORFINA,,,,,
SUL,PARANÁ,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,LABORATOIRE AGUETTANT,MORFINA,,,,,
SUDESTE,RIO DE JANEIRO,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,LABORATOIRE AGUETTANT,MORFINA,,,,,
NORDESTE,RIO GRANDE DO NORTE,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,LABORATOIRE AGUETTANT,MORFINA,,,,,
NORTE,RONDÔNIA,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,LABORATOIRE AGUETTANT,MORFINA,,,,,
NORTE,RORAIMA,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,LABORATOIRE AGUETTANT,MORFINA,,,,,
SUL,RIO GRANDE DO SUL,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,LABORATOIRE AGUETTANT,MORFINA,,,,,
NORDESTE,SERGIPE,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,LABORATOIRE AGUETTANT,MORFINA,,,,,
SUDESTE,SÃO PAULO,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,LABORATOIRE AGUETTANT,MORFINA,,,,,
NORTE,TOCANTINS,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,LABORATOIRE AGUETTANT,MORFINA,,,,,
NORTE,ACRE,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,FRESENIUS KABI,PROPOFOL 10 MG/ML,,,,,
NORTE,AMAZONAS,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,FRESENIUS KABI,PROPOFOL 10 MG/ML,,,,,
CENTRO-OESTE,DISTRITO FEDERAL,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,FRESENIUS KABI,PROPOFOL 10 MG/ML,,,,,
SUDESTE,RIO DE JANEIRO,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,FRESENIUS KABI,PROPOFOL 10 MG/ML,,,,,
NORDESTE,RIO GRANDE DO NORTE,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,FRESENIUS KABI,PROPOFOL 10 MG/ML,,,,,
NORTE,RONDÔNIA,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,FRESENIUS KABI,PROPOFOL 10 MG/ML,,,,,
NORTE,RORAIMA,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,FRESENIUS KABI,PROPOFOL 10 MG/ML,,,,,
NORTE,AMAPÁ,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,FRESENIUS KABI,PROPOFOL 10 MG/ML,,,,,
NORDESTE,ALAGOAS,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,FRESENIUS KABI,PROPOFOL 10 MG/ML,,,,,
NORDESTE,BAHIA,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,FRESENIUS KABI,PROPOFOL 10 MG/ML,,,,,
NORTE,ACRE,SES,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,FRESENIUS KABI,PROPOFOL 10 MG/ML,,,,,
NORTE,AMAPÁ,SES,REQUISIÇÃO ADMINISTRATIVA,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL,ROCURÔNIO,,,,,
SUDESTE,RIO DE JANEIRO,SES,REQUISIÇÃO ADMINISTRATIVA,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL,ROCURÔNIO,,,,,
NORTE,PARÁ,SES,REQUISIÇÃO ADMINISTRATIVA,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL,ROCURÔNIO,,,,,
CENTRO-OESTE,MATO GROSSO DO SUL,SES,REQUISIÇÃO ADMINISTRATIVA,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL,ROCURÔNIO,,,,,
SUDESTE,SÃO PAULO,SES,REQUISIÇÃO ADMINISTRATIVA,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL / EUROFARMA LABORATORIOS SA,ROCURÔNIO,,,,,
NORDESTE,ALAGOAS,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MIDAZOLAM 5 MG/ML,,,,,
NORDESTE,ALAGOAS,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MIDAZOLAM 5 MG/ML,,,,,
NORDESTE,ALAGOAS,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MIDAZOLAM,,,,,
NORDESTE,ALAGOAS,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,ATRACÚRIO,,,,,
NORDESTE,ALAGOAS,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,ATRACÚRIO,,,,,
NORDESTE,ALAGOAS,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,CISATRACÚRIO,,,,,
NORTE,AMAZONAS,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MIDAZOLAM 5 MG/ML,,,,,
NORTE,AMAZONAS,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MIDAZOLAM 5 MG/ML,,,,,
NORTE,AMAZONAS,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MIDAZOLAM,,,,,
NORTE,AMAZONAS,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,ATRACÚRIO,,,,,
NORTE,AMAZONAS,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,ATRACÚRIO,,,,,
NORTE,AMAZONAS,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,CISATRACÚRIO,,,,,
CENTRO-OESTE,DISTRITO FEDERAL,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MIDAZOLAM 5 MG/ML,,,,,
CENTRO-OESTE,DISTRITO FEDERAL,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MIDAZOLAM 5 MG/ML,,,,,
CENTRO-OESTE,DISTRITO FEDERAL,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MIDAZOLAM,,,,,
CENTRO-OESTE,DISTRITO FEDERAL,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,ATRACÚRIO,,,,,
CENTRO-OESTE,DISTRITO FEDERAL,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,ATRACÚRIO,,,,,
CENTRO-OESTE,DISTRITO FEDERAL,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,CISATRACÚRIO,,,,,
CENTRO-OESTE,GOIÁS,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MIDAZOLAM 5 MG/ML,,,,,
CENTRO-OESTE,GOIÁS,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MIDAZOLAM 5 MG/ML,,,,,
CENTRO-OESTE,GOIÁS,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MIDAZOLAM,,,,,
CENTRO-OESTE,GOIÁS,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,ATRACÚRIO,,,,,
CENTRO-OESTE,GOIÁS,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,ATRACÚRIO,,,,,
CENTRO-OESTE,GOIÁS,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,CISATRACÚRIO,,,,,
CENTRO-OESTE,MATO GROSSO DO SUL,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MIDAZOLAM 5 MG/ML,,,,,
CENTRO-OESTE,MATO GROSSO DO SUL,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MIDAZOLAM 5 MG/ML,,,,,
CENTRO-OESTE,MATO GROSSO DO SUL,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MIDAZOLAM,,,,,
CENTRO-OESTE,MATO GROSSO DO SUL,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,ATRACÚRIO,,,,,
CENTRO-OESTE,MATO GROSSO DO SUL,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,ATRACÚRIO,,,,,
CENTRO-OESTE,MATO GROSSO DO SUL,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,CISATRACÚRIO,,,,,
SUDESTE,MINAS GERAIS,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MIDAZOLAM 5 MG/ML,,,,,
SUDESTE,MINAS GERAIS,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MIDAZOLAM 5 MG/ML,,,,,
SUDESTE,MINAS GERAIS,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MIDAZOLAM,,,,,
SUDESTE,MINAS GERAIS,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,ATRACÚRIO,,,,,
SUDESTE,MINAS GERAIS,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,ATRACÚRIO,,,,,
SUDESTE,MINAS GERAIS,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,CISATRACÚRIO,,,,,
SUL,PARANÁ,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MIDAZOLAM 5 MG/ML,,,,,
SUL,PARANÁ,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MIDAZOLAM 5 MG/ML,,,,,
SUL,PARANÁ,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MIDAZOLAM,,,,,
SUL,PARANÁ,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,ATRACÚRIO,,,,,
SUL,PARANÁ,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,ATRACÚRIO,,,,,
SUL,PARANÁ,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,CISATRACÚRIO,,,,,
SUL,RIO GRANDE DO SUL,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MIDAZOLAM 5 MG/ML,,,,,
SUL,RIO GRANDE DO SUL,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MIDAZOLAM 5 MG/ML,,,,,
SUL,RIO GRANDE DO SUL,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MIDAZOLAM,,,,,
SUL,RIO GRANDE DO SUL,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,ATRACÚRIO,,,,,
SUL,RIO GRANDE DO SUL,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,ATRACÚRIO,,,,,
SUL,RIO GRANDE DO SUL,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,CISATRACÚRIO,,,,,
SUL,SANTA CATARINA,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MIDAZOLAM 5 MG/ML,,,,,
SUL,SANTA CATARINA,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MIDAZOLAM 5 MG/ML,,,,,
SUL,SANTA CATARINA,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MIDAZOLAM,,,,,
SUL,SANTA CATARINA,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,ATRACÚRIO,,,,,
SUL,SANTA CATARINA,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,ATRACÚRIO,,,,,
SUL,SANTA CATARINA,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,CISATRACÚRIO,,,,,
SUDESTE,SÃO PAULO,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MIDAZOLAM 5 MG/ML,,,,,
SUDESTE,SÃO PAULO,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MIDAZOLAM 5 MG/ML,,,,,
SUDESTE,SÃO PAULO,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MIDAZOLAM,,,,,
SUDESTE,SÃO PAULO,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,ATRACÚRIO,,,,,
SUDESTE,SÃO PAULO,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,ATRACÚRIO,,,,,
SUDESTE,SÃO PAULO,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,CISATRACÚRIO,,,,,
NORDESTE,SERGIPE,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MIDAZOLAM 5 MG/ML,,,,,
NORDESTE,SERGIPE,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MIDAZOLAM 5 MG/ML,,,,,
NORDESTE,SERGIPE,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MIDAZOLAM,,,,,
NORDESTE,SERGIPE,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,ATRACÚRIO,,,,,
NORDESTE,SERGIPE,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,ATRACÚRIO,,,,,
NORDESTE,SERGIPE,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,CISATRACÚRIO,,,,,
NORTE,TOCANTINS,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MIDAZOLAM 5 MG/ML,,,,,
NORTE,TOCANTINS,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MIDAZOLAM 5 MG/ML,,,,,
NORTE,TOCANTINS,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MIDAZOLAM,,,,,
NORTE,TOCANTINS,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,CISATRACÚRIO,,,,,
NORTE,ACRE,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MIDAZOLAM 5 MG/ML,,,,,
NORTE,ACRE,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MIDAZOLAM 5 MG/ML,,,,,
NORTE,ACRE,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MIDAZOLAM,,,,,
NORTE,ACRE,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,ATRACÚRIO,,,,,
NORTE,ACRE,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,ATRACÚRIO,,,,,
NORTE,AMAPÁ,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MIDAZOLAM 5 MG/ML,,,,,
NORTE,AMAPÁ,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MIDAZOLAM 5 MG/ML,,,,,
NORTE,AMAPÁ,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MIDAZOLAM,,,,,
NORTE,AMAPÁ,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,ATRACÚRIO,,,,,
NORTE,AMAPÁ,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,ATRACÚRIO,,,,,
NORDESTE,BAHIA,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MIDAZOLAM 5 MG/ML,,,,,
NORDESTE,BAHIA,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MIDAZOLAM 5 MG/ML,,,,,
NORDESTE,BAHIA,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MIDAZOLAM,,,,,
NORDESTE,BAHIA,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,ATRACÚRIO,,,,,
NORDESTE,BAHIA,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,ATRACÚRIO,,,,,
NORDESTE,BAHIA,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,CISATRACÚRIO,,,,,
NORDESTE,CEARÁ,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MIDAZOLAM 5 MG/ML,,,,,
NORDESTE,CEARÁ,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MIDAZOLAM 5 MG/ML,,,,,
NORDESTE,CEARÁ,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MIDAZOLAM,,,,,
NORDESTE,CEARÁ,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,ATRACÚRIO,,,,,
NORDESTE,CEARÁ,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,ATRACÚRIO,,,,,
NORDESTE,CEARÁ,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,CISATRACÚRIO,,,,,
SUDESTE,ESPÍRITO SANTO,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MIDAZOLAM 5 MG/ML,,,,,
SUDESTE,ESPÍRITO SANTO,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MIDAZOLAM 5 MG/ML,,,,,
SUDESTE,ESPÍRITO SANTO,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,MIDAZOLAM,,,,,
SUDESTE,ESPÍRITO SANTO,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,ATRACÚRIO,,,,,
SUDESTE,ESPÍRITO SANTO,SES,REQUISIÇÃO ADMINISTRATIVA  - ENTREGA DESCENTRALIZADA,CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA,ATRACÚRIO,,,,,
