Inadimplencia,Valor,Motivo,Trabalho,Negados,Idade,Genero
0,40400,2,3,0,15,0
0,40500,1,2,0,18,0
0,40500,1,2,0,1,0
0,40600,1,3,0,30,0
0,40600,2,2,0,3,1
0,40600,1,3,0,20,1
0,40700,2,1,0,15,1
0,40700,2,2,0,29,1
0,40700,2,2,0,31,1
0,40800,1,2,0,1,0
0,40800,2,1,0,30,1
0,40900,2,2,0,2,1
0,40900,2,3,0,31,0
1,40900,1,2,0,23,0
0,40900,2,2,0,15,0
0,40900,1,2,0,20,1
0,41100,2,1,0,19,1
0,41100,1,2,1,22,1
0,41100,2,2,0,21,0
1,41200,1,2,1,203.8,0
0,41200,1,2,1,21,1
0,41200,1,1,0,14,0
1,41300,1,2,0,222.2,0
0,41400,1,1,0,29,0
0,41400,1,0,,11,1
0,41500,2,3,1,21,0
0,41600,1,3,,11,0
0,41600,2,2,,10,0
0,41600,1,2,0,30,1
1,41600,1,2,2,20,0
0,41700,1,2,0,18,1
0,41700,1,2,0,32,0
1,41700,2,2,0,18,0
1,41700,1,2,0,18,1
1,41800,1,2,4,15,0
0,41800,2,2,0,31,0
0,41800,2,2,0,32,0
1,42000,2,2,0,32,1
0,42000,1,3,0,20,0
1,42000,2,2,1,31,0
1,42000,2,2,0,102.5,0
1,42000,2,1,1,23,0
0,42100,1,2,0,20,1
0,42100,1,1,0,19,0
0,42200,2,2,,11,1
0,42200,1,2,0,20,1
0,42200,1,2,0,18,0
0,42300,1,3,0,31,0
0,42300,1,2,0,20,0
1,42400,1,2,0,23,1
0,42500,1,2,0,31,0
0,42500,2,2,0,22,0
0,42600,1,2,0,31,0
0,42600,1,2,0,18,1
0,42600,2,2,0,20,1
0,42700,1,2,0,30,0
0,42800,2,3,0,32,0
1,42800,1,2,0,33,0
0,42800,1,2,0,29,0
0,42800,2,3,1,22,0
0,42900,2,2,0,31,0
0,42900,2,2,1,23,0
0,42900,2,3,0,16,1
0,43000,1,2,0,20,0
0,43100,2,2,0,32,0
0,43100,1,3,0,31,0
0,43200,1,1,0,19,1
1,43200,1,2,0,22,0
0,43200,2,2,0,31,0
0,43200,2,2,0,21,0
0,43300,1,3,0,21,0
0,43300,1,0,,11,0
1,43300,2,2,1,2,0
1,43300,1,2,0,23,0
0,43300,1,3,,12,0
0,43300,1,1,0,17,0
0,43500,1,2,,10,0
0,43500,1,2,,10,1
1,43500,1,2,0,19,0
0,43700,1,3,0,30,1
0,43700,1,2,,95,0
0,43800,1,2,0,30,0
0,43800,2,2,,11,0
0,43900,2,3,0,31,1
0,43900,1,2,0,16,0
0,44000,2,1,,11,1
1,44000,1,2,2,92.3,1
1,44000,2,2,1,19,0
0,44100,1,1,,1,1
0,44400,1,3,0,25,0
1,44400,1,2,0,1,0
0,44500,1,2,,12,0
0,44900,1,1,1,21,0
1,45000,1,2,1,130.3,1
0,45000,2,2,0,297.3,0
0,45000,1,1,0,223.2,0
1,45100,1,2,0,83,0
0,45200,1,3,0,20,0
0,45700,2,2,0,17,1
1,45700,1,1,2,97.4,1
1,45900,2,2,1,12,0
0,46100,1,2,0,30,1
0,46200,1,1,0,19,0
1,46300,1,2,0,111.6,0
0,46300,1,1,0,1,0
0,46700,2,2,0,29,0
0,46900,1,2,0,22,0
1,47000,1,2,0,165.1,0
0,47000,1,2,0,203.8,1
1,47000,2,2,1,18,0
1,47000,1,2,0,,1
0,47000,1,3,0,20,0
0,47100,2,2,0,20,1
0,47500,1,2,0,29,0
0,47500,1,2,0,23,0
0,47500,2,1,0,2,0
0,47600,2,2,0,19,1
0,47600,2,1,0,30,0
0,47700,1,1,0,2,1
1,47800,2,3,1,12,1
0,47900,2,0,0,23,0
0,48000,2,1,0,20,0
0,48200,1,2,0,21,0
0,48400,1,2,,19,0
0,48800,1,2,0,19,1
0,48900,2,2,,20,0
0,48900,1,2,0,1,0
0,49200,1,2,,20,1
0,49300,2,1,0,21,0
1,49500,1,2,4,16,0
1,49500,2,2,0,,0
0,49800,1,2,0,20,1
0,49900,2,2,0,19,1
0,50000,,2,0,21,0
1,50000,1,1,1,10,1
1,50000,2,1,1,11,1
1,50000,2,2,0,0,0
1,50000,2,2,1,16,1
0,50000,2,2,0,34,1
0,50000,2,1,0,17,1
0,50000,2,1,1,102.5,0
0,50000,1,2,0,23,0
1,50000,2,2,6,150.2,0
1,50000,2,1,0,111.6,0
1,50000,1,2,2,25,1
1,50000,1,2,7,267.9,0
1,50000,1,3,1,17,1
1,50000,1,1,0,184.7,1
1,50000,1,1,0,91,0
0,50100,2,2,,18,0
0,50100,1,2,0,34,0
0,50100,1,2,0,19,0
1,50100,1,3,4,14,1
0,50200,1,2,0,35,1
1,50200,2,2,0,11,1
1,50200,2,2,0,14,1
0,50200,,3,0,21,0
0,50300,2,2,0,34,1
0,50400,1,1,1,98,1
1,50400,1,2,1,18,0
0,50400,2,2,0,2,0
0,50400,2,1,0,10,0
0,50400,1,2,0,20,1
1,50500,1,3,1,10,1
0,50600,2,2,0,23,1
0,50700,1,2,0,19,1
0,50800,2,1,0,16,1
0,50800,2,2,1,97,0
0,50800,1,2,0,20,0
0,50800,2,1,0,34,1
0,50900,2,2,0,35,0
0,50900,1,3,,1,0
0,50900,2,2,0,26,1
0,50900,2,2,0,10,1
0,51000,2,2,,17,1
0,51100,1,3,0,26,1
0,51100,2,3,0,25,1
0,51300,1,2,0,16,0
0,51400,1,3,0,16,0
0,51500,2,2,,20,0
0,51500,1,2,0,34,1
0,51600,2,1,,18,0
0,51600,2,2,0,26,0
0,51700,1,2,0,21,0
0,51700,2,0,0,25,0
0,51800,1,2,0,25,1
0,52000,2,1,0,26,0
0,52000,1,2,0,17,0
0,52200,1,2,0,34,0
0,52200,1,2,,18,0
0,52200,2,1,0,17,0
0,52300,2,1,0,35,0
0,52400,2,2,0,25,1
0,52700,1,1,0,25,0
0,52700,2,0,0,17,0
0,52800,2,2,0,91,1
0,52900,2,2,0,10,1
0,53000,2,1,0,24,0
0,53200,2,1,0,22,1
0,53300,1,2,0,16,0
1,53400,1,1,0,11,1
0,53500,1,1,0,23,0
1,53600,1,2,0,11,1
1,53600,2,1,1,16,0
0,53700,2,3,1,92,0
0,53700,1,2,0,24,0
0,53700,2,3,0,33,0
0,53700,1,2,0,25,0
1,53800,1,2,1,15,0
0,53800,2,1,0,17,1
0,53900,2,2,0,34,0
0,54000,2,2,0,22,0
1,56800,1,2,0,23,0
0,57000,2,2,0,97.4,0
0,58000,2,3,0,10,0
0,58100,1,2,0,10,0
0,58900,1,3,0,11,0
0,59200,1,1,0,30,0
0,59200,1,2,0,10,0
0,59500,1,3,0,10,0
0,59700,1,1,0,11,1
0,59800,1,2,0,78,0
1,60000,1,2,5,33,0
0,60000,1,1,0,31,0
0,60000,1,2,0,96,0
0,60500,1,1,0,96,0
1,61400,1,2,1,339.9,1
0,62500,1,3,0,32,0
0,62700,1,1,0,30,0
0,62900,1,1,0,29,1
1,63300,,2,0,99,0
0,63900,1,0,1,126.8,0
0,64200,1,1,1,13,0
0,64900,1,2,0,12,0
0,65100,1,2,1,11,0
0,65200,2,2,0,12,0
0,65200,2,3,0,12,0
0,65200,2,2,1,13,1
1,65500,2,2,0,98,0
0,65800,2,1,1,13,0
0,65800,2,2,0,11,0
0,66000,2,3,1,12,1
0,66400,1,2,0,11,1
0,66500,2,2,0,11,0
0,67400,2,2,0,11,0
0,68000,2,3,0,218.1,0
0,68100,2,2,0,22,0
0,68700,2,2,0,21,0
0,69000,2,0,0,21,0
0,69600,1,2,0,20,0
0,69700,1,2,0,22,0
0,69700,1,2,0,23,0
0,70300,1,2,0,21,0
0,70500,1,2,0,22,1
0,70800,1,2,0,22,0
0,71200,1,2,0,22,0
1,72300,1,2,0,11,0
1,75400,1,3,0,1,0
1,76500,1,3,0,134.9,0
1,77200,1,2,2,71,1
1,77400,1,2,2,73,0
0,78400,1,2,1,138,0
0,78700,1,3,0,14,1
0,79100,2,1,1,14,0
0,79200,2,2,1,13,1
0,79200,2,3,1,14,0
0,79900,2,2,1,13,1
0,80300,2,2,1,14,1
0,80600,2,1,0,13,0
0,81200,2,2,0,139,1
0,81400,2,2,0,14,1
0,81400,2,3,0,14,0
0,82200,2,2,0,1,0
0,82200,2,2,1,12,1
0,86000,2,3,0,21,0
0,87000,2,1,0,20,0
0,87500,2,3,0,22,0
0,88300,2,2,0,19,0
0,88500,1,3,0,21,0
0,88800,1,2,0,21,0
0,88900,1,3,1,20,0
0,88900,1,2,0,22,0
0,89000,1,2,0,20,0
0,89200,1,1,0,21,1
0,89800,1,2,0,21,1
0,89900,1,2,0,21,1
1,1100,2,2,0,94,0
1,1300,2,3,2,12,1
1,1500,2,0,0,14,0
0,1700,2,2,0,93,0
1,1700,2,1,0,10,0
1,1800,2,2,2,77.1,0
1,1800,2,2,0,88,0
1,2000,2,2,2,21,0
1,2000,2,2,0,115.8,0
1,2000,,2,,,0
1,2000,2,2,1,12,1
1,2000,2,3,0,86,1
0,2000,,2,0,14,1
1,2100,2,2,1,123,0
1,2200,2,2,1,30,1
1,2200,2,2,6,122.9,1
1,2200,,1,,,0
1,2300,2,3,0,54.6,0
0,2300,2,2,0,90,1
1,2300,2,2,1,12,0
1,2400,2,2,0,,0
1,2400,2,2,0,67.2,0
1,2400,2,2,2,12,0
1,2400,2,2,0,14,0
1,2400,2,2,0,70,0
0,2400,2,2,0,93,0
1,2500,2,2,0,13,0
1,2500,2,1,2,27,1
0,2500,2,2,0,208,0
0,2500,2,2,0,25,0
1,2800,2,1,15,14,0
1,2800,2,2,0,11,0
1,2900,1,2,0,16,0
0,2900,2,2,0,9,0
0,2900,2,1,0,10,1
1,2900,2,2,0,12,0
1,2900,1,2,0,28,0
0,3000,2,2,0,85,0
1,3000,2,2,0,50.8,0
1,3000,2,2,1,77,0
1,3000,2,2,1,23.3,0
1,3000,2,2,0,13,0
1,3000,1,1,0,18,0
1,3000,2,2,0,9.3,0
1,3000,2,2,0,104.2,1
1,3000,2,2,1,26,1
1,3000,2,1,2,62,0
0,3000,2,2,2,21,1
0,3000,2,2,0,20,0
1,3100,2,2,0,15,1
0,3100,,2,,,0
0,3200,2,2,1,20,0
1,3200,2,2,4,12,0
1,3200,2,2,0,29,0
1,3200,2,2,0,12,0
0,3200,2,2,0,25,0
1,3200,2,1,2,11,0
1,3300,2,1,0,139,1
1,3300,1,2,6,19,1
1,3400,2,2,1,18,1
1,3500,2,2,0,16,0
1,3500,2,2,0,95,0
1,3600,2,2,,,0
1,3600,2,2,0,72,0
0,3600,2,2,0,19,1
0,3600,2,2,2,20,0
0,3600,2,2,0,88,1
1,3600,1,1,4,97.4,0
0,3600,2,2,0,20,0
1,3700,2,3,0,12,1
1,3800,2,2,6,25,1
0,3800,2,3,0,20,0
0,3800,,2,,,0
0,3800,2,3,0,20,1
1,3900,2,2,0,14,0
1,3900,2,2,1,150.3,0
0,3900,1,0,4,17,0
0,3900,2,2,0,85,0
1,3900,1,2,1,86,0
0,4000,2,2,0,94,0
0,4000,2,2,0,20,1
1,4000,2,3,2,12,0
1,4000,2,2,0,11,1
1,4000,2,3,1,85,1
1,4000,1,2,0,92,0
1,4000,2,1,3,13,1
1,4000,2,2,1,16,1
1,4000,1,2,0,12.2,0
1,4000,2,3,0,162,0
1,4000,2,3,1,85.8,0
0,4000,2,2,0,279,0
0,4000,2,1,0,,0
0,4000,2,2,0,10,1
0,4000,2,2,0,160.3,0
1,4000,2,2,3,18,0
1,4000,1,2,0,146.1,0
0,4000,2,2,1,21,1
0,4000,2,3,2,22,0
1,4100,2,3,0,10,0
1,4100,2,1,2,63,0
0,4100,1,2,4,16,0
0,4200,2,1,0,21,0
1,4200,2,1,0,93.5,1
0,4200,1,2,0,12,0
0,4200,1,1,1,75,0
0,4200,2,2,0,11,0
0,4200,2,2,0,20,0
0,4300,1,2,0,12,0
0,4300,2,3,0,10,1
0,4300,2,2,0,26,0
0,4400,1,3,3,16,0
0,4400,,2,,,1
1,4400,1,3,3,8,0
0,4500,2,2,0,81,1
0,4500,,3,,,0
1,4500,2,2,0,17,0
0,4500,2,2,0,11,1
0,4500,2,2,0,,1
1,4500,2,2,,222.6,1
1,4500,2,2,1,122.6,0
1,4500,1,2,4,125.8,1
0,4500,2,2,0,86,1
1,4500,2,1,0,20,0
1,4500,2,1,3,80.1,0
0,4700,,2,0,14,1
0,4700,2,2,0,28,0
0,4700,1,2,0,5,0
1,4700,2,2,0,61.8,0
0,4700,2,3,0,18,0
1,4700,2,1,2,90,1
0,4800,,3,0,13,1
0,4800,1,2,3,16,0
0,4800,2,3,0,27,0
0,4900,1,3,3,17,0
0,4900,,1,0,14,1
1,4900,2,2,0,10,1
0,4900,2,1,0,11,0
1,4900,2,2,0,81.5,0
0,4900,2,2,,,0
0,4900,1,2,0,13,1
1,4900,2,3,2,6,0
0,4900,1,1,4,18,1
0,4900,,2,,,0
0,5000,2,0,,,0
0,5000,1,2,0,65,1
0,5000,2,2,0,12,0
0,5000,2,3,0,20,1
0,5000,2,2,0,19,1
1,5000,2,3,0,65.7,0
1,5000,2,1,0,61,0
1,5000,2,1,1,58,0
1,5000,2,1,,,0
1,5000,2,2,0,100.3,0
1,5000,2,2,,,1
1,5000,2,2,2,121.9,0
1,5000,2,2,0,54,1
1,5000,2,2,0,57,0
1,5000,2,1,0,72,0
1,5000,2,2,,,0
1,5000,2,1,0,88.7,0
1,5000,2,3,1,28,0
1,5000,2,2,0,74,1
1,5000,2,1,1,33,0
1,5000,2,2,,,0
1,5000,2,1,,,0
0,5000,1,0,0,12,0
0,5000,1,2,1,30,1
0,5000,2,2,0,18,1
0,5000,2,1,,17,1
0,5000,1,2,0,27,0
0,5000,1,2,,,0
0,5000,2,1,0,266.8,1
0,5000,1,2,,,1
0,5000,2,2,0,51,0
1,5000,2,3,3,10,0
0,5000,1,3,0,51,1
0,5000,1,2,0,21,0
1,5000,2,1,6,228.3,0
1,5000,2,2,0,133.9,0
1,5000,2,2,3,12,0
1,5000,1,2,0,13,0
1,5000,1,3,1,82,0
1,5000,1,2,0,222.2,0
1,5000,2,2,2,16,0
1,5000,1,1,2,14,0
0,5000,2,2,,1,0
1,5000,2,2,0,97.1,1
0,5000,1,1,0,12,0
0,5000,,2,0,14,0
0,5000,1,3,1,69,1
1,5000,2,1,2,14,0
0,5000,2,3,0,2,0
0,5000,2,2,0,12,0
0,5100,1,2,0,12,0
0,5100,2,2,0,17,0
0,5100,2,1,0,27,1
1,5100,2,2,0,69,1
0,5100,1,1,0,25,1
0,5100,2,2,0,18,0
0,5100,1,2,0,27,0
1,5100,2,3,0,21.2,0
0,5100,2,2,,41,0
1,5100,1,2,2,86,0
1,5100,2,2,0,15,0
0,5100,2,1,0,29,0
0,5100,1,2,0,12,0
0,5100,1,2,0,1,0
0,5100,2,1,0,10,0
0,5200,1,1,0,26,0
0,5200,2,2,1,119.7,0
0,5200,2,2,,18,0
0,5200,1,2,0,17.2,1
1,5200,1,2,1,81.1,0
0,5200,2,2,0,12,0
0,5200,2,2,0,22,0
1,5200,2,1,0,15,1
0,5300,1,3,,,0
0,5300,2,1,0,17,0
1,5300,2,2,0,30,0
0,5300,2,2,0,,1
0,5300,2,2,,18,0
1,5300,2,2,0,98,1
0,5300,1,3,0,1,0
0,5300,2,2,0,10,0
0,5300,2,1,1,21,0
0,5300,1,2,,,0
0,5300,2,1,0,20,0
0,5300,2,3,0,19,0
0,5400,1,2,0,69,0
0,5400,2,0,0,40,0
0,5400,2,1,,18,0
1,5400,1,2,0,95.6,0
1,5400,2,1,1,199.9,0
0,5400,2,3,0,18,0
0,5400,1,2,0,13,0
0,5400,2,2,0,1,0
0,5400,,2,,,0
1,5400,2,1,0,102.5,0
0,5400,1,3,0,78,1
0,5500,2,2,1,11,0
0,5500,2,3,,,1
0,5500,1,1,0,55,0
0,5500,2,2,0,18,0
1,5500,1,2,3,15,1
1,5500,2,3,,,1
0,5500,1,2,0,21,0
1,5500,1,2,2,130.8,0
1,5500,2,2,1,16,0
0,5500,2,2,0,18,0
0,5500,2,2,0,18,1
0,5500,1,2,,,1
0,5500,2,2,0,1,1
1,5500,2,2,1,13,1
1,5500,2,1,1,82,0
1,5500,2,3,2,48,0
0,5500,2,1,0,43,0
0,5500,2,3,0,15,0
1,5500,1,3,0,17,0
0,5600,2,2,0,20,1
0,5600,1,2,0,20,1
0,5600,2,1,0,18,0
0,5600,2,2,0,91,1
1,5600,2,2,1,20,0
1,5600,2,2,1,14,1
0,5600,2,1,,18,0
0,5600,2,1,0,20,0
0,5700,2,1,0,11,0
0,5700,,3,,,1
0,5700,2,2,0,21,0
0,5700,2,2,0,12,0
0,5700,2,3,0,18,0
0,5700,2,2,0,69,1
0,5700,1,2,0,21,0
0,5700,1,2,0,21,0
1,5700,1,1,0,95.9,0
1,5700,2,2,0,177.5,0
1,5700,2,2,0,104.4,1
1,5700,1,2,0,97,0
0,5700,2,2,0,1,1
0,5700,2,2,0,92,0
0,5700,2,2,0,27,0
1,5700,1,3,0,15,0
0,5700,1,1,0,15,0
0,5700,,2,,,0
0,5700,2,2,0,48,0
0,5800,2,2,0,26,1
0,5800,2,2,0,26,0
0,5800,1,3,0,3,0
0,5800,1,3,1,3,1
1,5800,1,2,0,83,0
0,5800,1,2,0,12,0
0,5800,2,2,,,0
0,5800,2,2,0,71,1
0,5800,2,2,0,80,0
1,5900,1,1,1,36,0
0,5900,2,2,0,12,1
1,5900,2,2,0,238.6,1
0,5900,2,2,0,,0
0,5900,1,3,,,0
1,5900,1,2,2,15,0
0,5900,2,2,1,11,1
0,5900,,3,,,1
1,5900,1,2,6,25,0
0,6000,,3,,,0
0,6000,2,1,0,1,0
1,6000,2,2,1,15,0
1,6000,2,2,1,116.1,1
1,6000,,2,3,69.3,0
1,6000,2,1,2,12,1
1,6000,2,2,0,14,0
1,6000,1,3,0,90,0
1,6000,2,2,0,51,0
1,6000,1,2,1,136.3,1
1,6000,1,2,0,83,0
1,6000,,1,1,218.6,0
0,6000,2,2,0,343.9,0
0,6000,2,2,,101.5,0
0,6000,1,2,2,105.4,1
0,6000,2,2,1,17,0
0,6000,2,1,0,22,1
0,6000,2,2,2,12,0
0,6000,2,1,,10,0
0,6000,2,0,0,32,0
1,6000,2,3,4,101.4,0
1,6000,2,3,3,119.7,1
1,6000,1,2,0,90.3,0
1,6000,2,2,2,129.9,0
0,6000,2,2,0,18,1
0,6000,2,2,0,,0
1,6000,2,2,,,0
0,6000,2,2,0,21,0
0,6100,1,2,4,111.3,1
0,6100,,1,,,1
0,6100,2,2,0,12,1
0,6100,2,2,0,7,0
0,6100,2,3,,303,0
1,6100,2,1,0,13,1
0,6100,2,2,,17,1
0,6100,2,1,0,1,0
0,6100,2,2,0,35,0
0,6100,2,2,1,,1
0,6100,1,2,,,1
0,6100,1,1,,,0
0,6200,1,1,0,12,0
0,6200,1,2,0,13,0
0,6200,2,2,,,1
0,6200,2,2,0,8,0
0,6200,2,0,0,21,1
0,6200,1,2,0,20,0
0,6200,2,2,,29,0
1,6200,1,2,,80.5,1
0,6200,,2,,,1
1,6200,1,2,1,164.8,0
0,6200,2,1,0,16,0
0,6200,2,3,1,1,0
0,6200,1,2,1,63,0
0,6200,1,1,,,0
0,6200,,1,,,0
0,6200,2,2,0,21,0
0,6200,2,2,0,32,1
0,6200,2,1,,10,0
0,6300,2,2,0,12,0
0,6300,1,3,0,13,1
0,6300,2,3,0,41,0
0,6300,1,2,0,63,0
0,6300,2,0,,29,0
0,6300,2,2,0,33,0
1,6300,1,2,0,12,1
1,6300,1,2,0,84,0
0,6300,1,3,0,20,1
0,6300,2,2,0,19,0
0,6300,1,2,4,15,0
0,6300,1,2,4,11,1
0,6300,1,1,,,0
1,6300,2,1,6,22,1
0,6300,2,3,0,16,1
0,6300,1,1,0,12,0
1,6400,2,2,2,128,0
0,6400,2,2,,4,0
0,6400,1,2,,,1
0,6400,2,2,,10,0
0,6400,1,2,3,16,1
0,6400,2,3,0,26,1
0,6400,2,2,0,32,0
0,6400,2,2,1,2,0
0,6400,1,2,0,13,1
0,6400,2,2,0,10,1
0,6400,1,2,0,14,0
0,6400,2,1,,17,0
0,6400,1,2,0,20,1
0,6400,2,0,,10,0
0,6400,2,2,0,20,1
0,6400,1,1,0,1,0
0,6400,2,2,1,12,1
0,6500,2,2,,18,0
0,6500,2,0,,33,0
1,6500,2,2,0,12,1
0,6500,1,1,,,0
0,6500,2,2,2,1,0
0,6500,2,3,0,1,1
0,6500,1,0,,,0
0,6500,1,2,0,20,0
1,6500,2,1,5,11,0
1,6500,1,2,0,97,0
1,6500,1,2,0,22,0
0,6500,2,2,0,11,0
0,6500,2,2,0,33,0
0,6500,2,2,0,234.4,0
0,6500,1,2,0,54,0
0,6500,1,3,0,24,0
1,6500,2,2,0,475.8,1
0,6500,2,2,0,32,0
0,6500,,2,,,0
1,6500,1,2,0,86,0
0,6500,1,1,1,9,1
0,6600,2,3,0,23,0
0,6600,1,2,,,0
0,6600,2,2,0,,1
0,6600,2,2,0,96,1
0,6600,2,2,,17,1
0,6600,2,2,0,12,1
0,6600,2,2,0,,0
0,6600,2,2,,42,0
0,6700,,2,,,0
0,6700,2,2,0,84,1
1,6700,2,1,0,19,0
0,6700,1,2,0,28,0
0,6700,2,2,0,99,0
0,6700,1,1,3,1,0
1,6700,1,2,2,17,1
1,6700,2,2,,,0
0,6700,2,2,0,26,0
0,6700,2,1,0,19,0
0,6700,2,2,,10,0
0,6700,2,2,0,11,0
0,6700,1,2,0,43,0
1,6700,2,2,0,17,0
0,6700,2,2,0,20,1
0,6700,2,2,0,21,0
0,6800,2,2,0,2,1
0,6800,2,1,0,20,0
0,6800,1,2,4,1,1
0,6800,1,2,,,0
0,6800,2,2,0,20,0
0,6800,2,1,2,12,1
0,6800,2,2,0,34,1
1,6800,1,2,0,10,1
0,6800,1,2,1,94,0
0,6800,2,2,0,20,1
1,6800,2,2,0,20,0
0,6800,1,2,0,12,0
0,6800,2,2,0,48,1
0,6800,2,2,1,19,0
0,6800,1,2,1,29,0
0,6900,1,1,0,23,0
0,6900,2,1,0,11,1
0,6900,2,2,0,87,0
1,6900,1,2,0,1,0
1,6900,2,2,2,67.8,1
1,6900,1,2,0,13,0
1,6900,2,2,0,12,0
0,6900,2,2,0,11,0
0,6900,1,2,0,61.9,1
0,6900,,2,,,0
0,6900,1,2,3,10,0
0,6900,2,1,0,20,0
0,6900,1,2,0,2,1
0,6900,2,3,,31,0
0,7000,2,2,,421,1
0,7000,1,3,0,23,0
0,7000,2,2,1,17,0
0,7000,2,3,,1,1
0,7000,2,2,1,17,0
0,7000,2,2,0,21,0
0,7000,2,0,0,34,0
0,7000,2,2,0,21,1
0,7000,2,2,1,19,0
0,7000,1,2,0,90,0
1,7000,2,2,0,87,0
1,7000,1,1,0,134.7,0
1,7000,2,2,,,1
1,7000,2,2,1,183.1,0
1,7000,1,1,1,24,1
1,7000,1,2,1,13,1
0,7000,1,3,0,21,0
0,7000,2,1,0,10,0
0,7000,1,3,0,26,0
0,7000,1,2,0,234.4,1
0,7000,,2,,,0
0,7000,2,2,0,229.3,0
0,7000,2,1,0,84,0
0,7000,1,2,4,21,1
1,7000,2,1,0,18,1
1,7000,2,2,0,41,0
1,7000,1,2,0,86,0
1,7000,2,3,0,96,0
1,7000,1,2,0,39,0
1,7000,1,2,0,20,0
1,7000,2,2,0,34,0
1,7000,2,1,0,54,0
0,7000,2,2,0,80,1
1,7000,2,2,,,0
0,7000,2,1,0,20,0
0,7000,2,1,0,20,0
0,7000,2,2,0,31,1
1,7100,,2,1,19,0
1,7100,1,2,1,71,0
0,7100,2,2,0,48,0
0,7100,2,2,0,11,0
0,7100,1,2,0,55,0
0,7100,2,1,0,2,0
0,7100,1,3,0,29,0
0,7100,1,1,0,22,0
0,7100,1,2,0,12,0
0,7100,1,2,0,65,0
0,7100,2,2,0,10,1
0,7100,2,2,0,84,0
1,7200,1,3,1,98,1
0,7200,1,2,0,5,0
0,7200,2,1,0,24,0
0,7200,2,2,0,11,0
0,7200,1,1,0,23,1
0,7200,1,3,0,82,0
1,7200,1,2,0,142,1
1,7200,1,0,2,23,1
0,7200,2,1,,29,0
1,7200,2,2,1,35,1
0,7200,2,1,0,40,0
0,7200,1,3,1,24,0
1,7200,2,2,0,70,0
0,7200,1,2,,,0
0,7200,1,2,0,38,1
1,7300,2,1,0,74,0
1,7300,1,3,1,45,0
1,7300,2,2,,,0
1,7300,1,3,,,0
0,7300,1,1,0,68,1
0,7300,2,2,0,24,1
0,7300,2,2,0,23,0
0,7300,2,3,,41,1
0,7300,1,2,4,10,0
0,7300,1,2,0,60,0
0,7400,1,2,0,2,0
0,7400,1,2,,,0
1,7400,2,2,0,96,0
0,7400,2,2,0,27,0
0,7400,2,2,0,22,1
0,7400,2,2,0,19,0
0,7400,1,1,,,1
0,7400,1,3,0,20,0
0,7400,1,1,0,23,1
0,7400,2,3,0,,0
0,7400,2,3,0,8,0
0,7400,2,2,1,14,0
1,7400,1,2,0,94,1
0,7400,2,1,0,23,0
0,7400,1,2,0,12,1
0,7400,1,2,1,31,1
1,7500,2,2,3,15,0
0,7500,1,1,0,6,0
1,7500,1,1,5,86,0
0,7500,1,1,3,22,0
0,7500,2,3,0,11,1
1,7500,1,2,0,22,0
0,7500,1,2,0,79,0
0,7500,,3,,,1
0,7500,2,2,0,15,0
0,7500,1,2,0,47,0
0,7500,1,2,0,56,0
0,7500,1,1,0,2,1
1,7500,2,2,3,29,1
1,7500,2,2,,58,0
1,7500,2,2,0,12,1
1,7500,1,2,0,47,1
1,7500,2,2,0,35,0
1,7500,1,2,0,14,1
1,7500,1,3,1,12,1
1,7500,2,1,0,,1
1,7500,2,2,1,20,0
1,7500,2,2,0,15,0
1,7500,2,2,2,75,0
0,7500,1,2,0,56,0
0,7500,2,3,0,18,1
0,7500,2,3,0,17,0
1,7500,2,2,3,17,1
1,7500,1,2,0,47,1
1,7500,2,2,4,34,0
1,7500,1,2,3,12,0
1,7500,2,2,,15,0
1,7500,2,1,6,23,0
0,7500,1,2,0,22,1
0,7500,1,2,0,60,1
0,7500,2,2,0,24,1
1,7500,2,3,5,29,1
0,7600,1,2,0,87,0
0,7600,1,2,,,1
0,7600,1,3,1,92,1
0,7600,2,2,0,24,0
0,7600,2,3,0,18,0
0,7600,1,1,1,64,0
0,7600,1,2,0,13,1
0,7600,2,2,0,26,1
0,7700,,2,,,1
0,7700,2,1,0,18,1
0,7700,2,2,0,18,1
0,7700,1,3,4,1,0
0,7700,1,2,0,20,0
0,7700,,2,,,1
0,7700,1,2,0,14,0
0,7700,1,1,0,17,0
1,7700,1,2,7,12,1
0,7700,2,2,0,35,1
0,7700,2,2,0,56,1
0,7700,2,2,0,17,1
0,7800,1,1,0,95,1
1,7800,2,2,0,44,0
0,7800,1,1,1,10,0
0,7800,2,0,,1,0
0,7800,1,3,2,11,1
0,7800,2,3,0,2,0
0,7800,2,2,0,10,0
0,7800,1,2,0,10,0
0,7800,1,2,0,27,0
0,7800,2,2,0,12,1
0,7800,1,2,0,2,0
0,7800,1,2,0,26,0
0,7800,1,2,0,29,0
0,7800,1,2,1,17,0
0,7800,2,2,0,22,0
1,7900,2,2,0,95,0
0,7900,1,2,0,11,1
0,7900,1,3,0,18,0
1,7900,2,2,,,0
0,7900,1,2,0,87,1
0,7900,2,1,0,1,1
0,7900,2,2,0,59,0
0,7900,2,1,0,55,1
0,7900,1,2,0,11,0
0,7900,2,2,0,18,1
0,7900,1,2,1,95,0
1,7900,1,3,0,80,1
0,7900,2,2,,28,0
0,7900,2,2,0,33,0
0,7900,,2,,,0
0,7900,1,2,0,20,0
0,8000,2,2,0,13,0
0,8000,1,2,0,25,0
0,8000,1,2,1,84,1
