Tribunal,Magistrado,MÍs/Ano Ref.,Subsidio ,Direitos Pessoais ,IndenizaÁıes ,Direitos Eventuais ,Total de Rendimentos ,PrevidÍncia P˙blica ,Imposto de Renda ,Descontos Diversos ,RetenÁ„o por Teto Constitucional ,Total de Descontos ,Rendimento LÌquido 
TRF3,GUSTAVO BARBOSA COELHO,dez/20,32004.65,0.00,2404.56,6981.13,41390.34,-713.08,-8726.89,-3602.26,-224.59,-13266.82,28123.52
TRF3,GUSTAVO CATUNDA MENDES,dez/20,32004.65,0.00,2916.33,3556.07,38477.05,-5177.93,-7381.63,-2987.53,0.00,-15547.09,22929.96
TRF3,GUSTAVO GAIO MURAD,dez/20,32004.65,0.00,1629.70,9601.39,43235.74,-5177.93,-8460.23,-918.71,-2312.72,-16869.59,26366.15
TRF3,HAROLDO NADER,dez/20,33689.11,0.00,1752.50,7860.79,43302.40,-5497.97,-8320.08,-258.25,-2256.58,-16332.88,26969.52
TRF3,HELENA FURTADO DA FONSECA,dez/20,32004.65,0.00,1629.70,8085.38,41719.73,-713.08,-8981.14,-3250.74,-729.93,-13674.89,28044.84
TRF3,HELIO EGYDIO DE MATOS NOGUEIRA,dez/20,35462.22,0.00,910.08,137330.31,173702.61,-10444.45,-36262.28,-5528.73,0.00,-52235.46,121467.15
TRF3,HELIO LIMOEIRO JUNIOR,dez/20,33689.11,0.00,0.00,186164.20,219853.31,-9394.48,-47674.07,-11008.48,0.00,-68077.03,151776.28
TRF3,HELOISA HELENA SERVULO DA CUNHA,dez/20,33689.11,0.00,0.00,198247.84,231936.95,-9410.34,-50393.07,-2976.59,0.00,-62780.00,169156.95
TRF3,HERALDO GARCIA VITTA,dez/20,33689.11,0.00,0.00,0.00,33689.11,-4784.89,-7079.30,-10011.51,0.00,-21875.70,11813.41
TRF3,HERBERT CORNELIO PIETER DE BRUYN JUNIOR,dez/20,33689.11,0.00,1629.70,167751.81,203070.62,-10012.07,-42652.16,-3119.69,-4876.85,-60660.77,142409.85
TRF3,HIGINO CINACCHI JUNIOR,dez/20,33689.11,6562.77,910.08,181547.05,222709.01,-11185.37,-47466.81,-4810.25,-4876.85,-68339.28,154369.73
TRF3,HOMAR CAIS,dez/20,35462.22,0.00,0.00,267521.68,302983.90,-5121.78,0.00,-1588.86,0.00,-6710.64,296273.26
TRF3,HONG KOU HEN,dez/20,33689.11,0.00,910.08,134327.31,168926.50,-9458.90,-31799.77,-1176.11,0.00,-42434.78,126491.72
TRF3,HUGO DANIEL LAZARIN,dez/20,32004.65,0.00,2349.32,5334.11,39688.08,-713.08,-8545.06,-3459.92,0.00,-12718.06,26970.02
TRF3,INES VIRGINIA PRADO SOARES,dez/20,35462.22,0.00,910.08,12654.20,49026.50,-5834.86,-8454.60,-435.07,-8186.65,-22911.18,26115.32
TRF3,ISADORA SEGALLA AFANASIEFF,dez/20,33689.11,0.00,910.08,24705.34,59304.53,-713.08,-9142.79,-2228.28,-4128.20,-16212.35,43092.18
TRF3,IVANA BARBA PACHECO,dez/20,33689.11,0.00,1340.08,10481.06,45510.25,-713.08,-9740.20,-5033.37,-4876.85,-20363.50,25146.75
TRF3,JACIMON SANTOS DA SILVA,dez/20,33689.11,0.00,1629.70,-7112.14,28206.67,-2748.98,-4548.08,-435.06,-4128.20,-11860.32,16346.35
TRF3,JAIRO DA SILVA PINTO,dez/20,33689.11,0.00,910.08,5989.17,40588.36,-5497.97,-7028.95,-5509.25,-384.96,-18421.13,22167.23
TRF3,JAMILLE MORAIS SILVA FERRARETTO,dez/20,32004.65,0.00,1629.70,4267.29,37901.64,-5177.93,-7577.21,-1027.39,0.00,-13782.53,24119.11
TRF3,JANAINA MARTINS PONTES,dez/20,32004.65,0.00,3610.08,7523.89,43138.62,-713.08,-9148.83,-3021.34,-179.08,-13062.33,30076.29
TRF3,JANAINA RODRIGUES VALLE GOMES,dez/20,33689.11,0.00,910.08,5240.53,39839.72,-5497.97,-8272.21,-2682.39,0.00,-16452.57,23387.15
TRF3,JANETE LIMA MIGUEL,dez/20,33689.11,5497.97,910.08,174768.93,214866.09,-31114.68,-40691.17,-10389.99,-3070.74,-85266.58,129599.51
TRF3,JANIO ROBERTO DOS SANTOS,dez/20,33689.11,5497.97,910.08,10481.05,50578.21,-5497.97,-9936.30,-638.55,-4876.84,-20949.66,29628.55
TRF3,JATIR PIETROFORTE LOPES VARGAS,dez/20,33689.11,0.00,910.08,7112.14,41711.33,-5497.97,-8372.22,-1176.40,-1507.93,-16554.52,25156.81
TRF3,JEAN MARCOS FERREIRA,dez/20,33689.11,0.00,910.08,159712.17,194311.36,-38594.47,-34695.48,-5545.43,0.00,-78835.38,115475.98
TRF3,JOAO BATISTA GONCALVES,dez/20,35462.22,0.00,910.08,175618.23,211990.53,-10444.46,-44025.57,-4697.93,-503.17,-59671.13,152319.40
TRF3,JOAO BATISTA MACHADO,dez/20,33689.11,0.00,910.08,10481.06,45080.25,-5497.97,-8372.22,-1437.94,-4876.85,-20184.98,24895.27
TRF3,JOAO CARLOS CABRELON DE OLIVEIRA,dez/20,33689.11,0.00,910.08,6363.49,40962.68,-713.08,-7445.33,-9379.14,-759.28,-18296.83,22665.85
TRF3,JOAO CARLOS DA ROCHA MATTOS,dez/20,0.00,0.00,0.00,209306.90,209306.90,-5599.10,-47152.16,0.00,0.00,-52751.26,156555.64
TRF3,JOAO EDUARDO CONSOLIM,dez/20,33689.11,5497.97,910.08,159666.12,199763.28,-11138.92,-42461.97,-2312.88,-1820.50,-57734.27,142029.01
TRF3,JO√O FELIPE MENEZES LOPES,dez/20,33689.11,0.00,1629.70,0.00,35318.81,-713.08,-7449.90,-5608.22,0.00,-13771.20,21547.61
TRF3,JOAO GRANDINO RODAS,dez/20,35462.22,0.00,0.00,246961.36,282423.58,-5121.78,-66171.43,-3745.84,0.00,-75039.05,207384.53
TRF3,JOAO ROBERTO OTTAVI JUNIOR,dez/20,33689.11,0.00,910.08,10481.06,45080.25,-5497.97,-8320.08,-435.06,-4876.85,-19129.96,25950.29
TRF3,JOAQUIM EURIPEDES ALVES PINTO,dez/20,33689.11,0.00,910.08,8235.11,42834.30,-5497.97,-8267.94,-2502.40,-2630.90,-18899.21,23935.09
TRF3,JORGE ALEXANDRE DE SOUZA,dez/20,33689.11,0.00,910.08,3743.23,38342.42,-5497.97,-7912.59,-1288.25,0.00,-14698.81,23643.61
TRF3,JORGE TADEO FLAQUER SCARTEZZINI,dez/20,0.00,0.00,0.00,164169.55,164169.55,-5226.55,-37623.80,0.00,0.00,-42850.35,121319.20
TRF3,JOSE ANTONIO DE ANDRADE MARTINS,dez/20,35462.22,0.00,0.00,224334.11,259796.33,-5121.78,-53867.64,-23664.11,0.00,-82653.53,177142.80
TRF3,JOSE ARTHUR DINIZ BORGES,dez/20,0.00,0.00,0.00,136549.08,136549.08,-6293.68,-26875.03,0.00,0.00,-33168.71,103380.37
TRF3,JOSE CARLOS FRANCISCO,dez/20,35462.22,0.00,910.08,164839.78,201212.08,-10378.72,-40907.84,-435.07,-8186.65,-59908.28,141303.80
TRF3,JOSE CARLOS MOTTA,dez/20,33689.11,5497.97,910.08,195844.14,235941.30,-9962.05,-49115.47,-5351.39,-4876.85,-69305.76,166635.54
TRF3,JOSE DENILSON BRANCO,dez/20,33689.11,0.00,910.08,17257.70,51856.89,-5497.97,-11420.26,-1469.22,-759.29,-19146.74,32710.15
TRF3,JOSE EDUARDO BARBOSA SANTOS NEVES,dez/20,0.00,0.00,0.00,146025.29,146025.29,-4609.59,-32108.30,0.00,0.00,-36717.89,109307.40
TRF3,JOSE EDUARDO DE ALMEIDA LEONEL FERREIRA,dez/20,33689.11,0.00,910.08,7486.47,42085.66,-5497.97,-8424.36,-4268.83,-1882.26,-20073.42,22012.24
TRF3,JOSE FRANCISCO DA SILVA NETO,dez/20,33689.11,0.00,910.08,117465.04,152064.23,-10006.83,-28114.81,-13530.68,-3753.87,-55406.19,96658.04
TRF3,JOSE HENRIQUE PRESCENDO,dez/20,33689.11,5497.97,1340.08,145562.77,186089.93,-9460.17,-38291.79,-1414.69,-10.64,-49177.29,136912.64
TRF3,JOSE KALLAS,dez/20,35462.22,0.00,0.00,231634.67,267096.89,-5121.78,0.00,-14087.62,0.00,-19209.40,247887.49
TRF3,JOSE LUIZ PALUDETTO,dez/20,33689.11,0.00,910.08,8983.76,43582.95,-5497.97,-7962.31,-4100.60,-3379.55,-20940.43,22642.52
TRF3,JOSE MARCOS LUNARDELLI,dez/20,35462.22,0.00,1411.08,174653.47,211526.77,-5322.67,-43992.12,-4493.08,-8186.65,-61994.52,149532.25
TRF3,JOSE MARIO BARRETTO PEDRAZZOLI,dez/20,33689.11,0.00,430.00,0.00,34119.11,-4784.89,-7079.30,-395.84,0.00,-12260.03,21859.08
TRF3,JOSE RENATO RODRIGUES,dez/20,33689.11,0.00,910.08,2620.26,37219.45,-5497.97,-4042.37,-13006.66,0.00,-22547.00,14672.45
TRF3,JOSE TARCISIO JANUARIO,dez/20,33689.11,5497.97,910.08,10481.06,50578.22,-5497.97,-9936.30,-275.04,-4876.85,-20586.16,29992.06
TRF3,JULIA CAVALCANTE SILVA BARBOSA,dez/20,32004.65,0.00,910.08,10874.09,43788.82,-713.08,-9411.51,-2551.88,-3023.93,-15700.40,28088.42
TRF3,JULIANA BLANCO WOJTOWICZ,dez/20,32004.65,0.00,910.08,6101.46,39016.19,-713.08,-8445.57,-4674.50,0.00,-13833.15,25183.04
TRF3,JULIANA MONTENEGRO CALADO,dez/20,32004.65,0.00,2274.70,8890.17,43169.52,-713.08,-9317.48,-265.61,-2949.06,-13245.23,29924.29
TRF3,KARINA LIZIE HOLLER,dez/20,32004.65,0.00,910.08,10668.22,43582.95,-713.08,-9740.20,-773.92,-3379.55,-14606.75,28976.20
TRF3,KATIA CILENE BALUGAR FIRMINO,dez/20,33689.11,0.00,910.08,3743.23,38342.42,-5497.97,-7860.45,-1210.33,0.00,-14568.75,23773.67
TRF3,KATIA HERMINIA MARTINS LAZARANO RONCADA,dez/20,33689.11,0.00,910.08,14794.00,49393.19,-5497.97,-9917.90,-1996.17,-3379.55,-20791.59,28601.60
TRF3,KYU SOON LEE,dez/20,33689.11,0.00,910.08,10481.06,45080.25,-5497.97,-8372.22,-435.06,-4876.85,-19182.10,25898.15
TRF3,LEANDRO ANDRE TAMURA,dez/20,33689.11,0.00,2349.32,7112.14,43150.57,-713.08,-9688.06,-4820.01,-1507.93,-16729.08,26421.49
TRF3,LEANDRO GONSALVES FERREIRA,dez/20,33689.11,0.00,910.08,4866.20,39465.39,-5497.97,-8117.13,-4854.61,0.00,-18469.71,20995.68
TRF3,LEIDE POLO CARDOSO TRIVELATO,dez/20,35462.22,0.00,0.00,187165.76,222627.98,-9731.37,-42755.44,-3147.25,0.00,-55634.06,166993.92
TRF3,LEILA PAIVA MORRISON,dez/20,33689.11,5641.86,910.08,168870.96,209112.01,-10146.17,-42093.15,-4209.03,-8334.41,-64782.76,144329.25
TRF3,LEONARDO ESTEVAM DE ASSIS ZANINI,dez/20,33689.11,0.00,910.08,-16563.81,18035.38,-2748.98,-845.20,-160.02,0.00,-3754.20,14281.18
TRF3,LEONARDO HENRIQUE SOARES,dez/20,32004.65,0.00,910.08,5034.64,37949.37,-713.08,-9120.34,-1730.09,0.00,-11563.51,26385.86
TRF3,LEONARDO JOSE CORREA GUARDA,dez/20,33689.11,0.00,1125.08,4491.88,39306.07,-5497.97,-8118.47,-427.28,0.00,-14043.72,25262.35
TRF3,LEONARDO PESSORRUSSO DE QUEIROZ,dez/20,33689.11,0.00,1555.08,10481.06,45725.25,-713.08,-9635.93,-10085.00,-4876.85,-25310.86,20414.39
TRF3,LEONARDO SAFI DE MELO,dez/20,33689.11,0.00,0.00,155110.54,188799.65,-10011.21,-39145.42,-13597.59,0.00,-62754.22,126045.43
TRF3,LEONARDO VIETRI ALVES DE GODOI,dez/20,33689.11,0.00,35318.81,8235.11,77243.03,-5497.97,-8372.22,-2235.68,-2630.90,-18736.77,58506.26
TRF3,LEONORA RIGO GASPAR,dez/20,32004.65,0.00,1340.08,5745.86,39090.59,-713.08,-8509.27,-2687.83,-280.74,-12190.92,26899.67
TRF3,LESLEY GASPARINI,dez/20,33689.11,5497.97,910.08,127755.83,167852.99,-9439.79,-34915.36,-2971.64,0.00,-47326.79,120526.20
TRF3,LETICIA DEA BANKS FERREIRA LOPES,dez/20,33689.11,0.00,1552.02,10481.06,45722.19,-5497.97,-8372.22,-435.06,-4876.85,-19182.10,26540.09
TRF3,LETICIA MENDES GONCALVES,dez/20,32004.65,0.00,910.08,4622.89,37537.62,-713.08,-8401.62,-2959.66,0.00,-12074.36,25463.26
TRF3,LIDIANE MARIA OLIVA CARDOSO,dez/20,33689.11,0.00,910.08,5614.85,40214.04,-5497.97,-8320.08,-2647.28,-10.64,-16475.97,23738.07
TRF3,LIN PEI JENG,dez/20,33689.11,0.00,910.08,5240.53,39839.72,-5497.97,-8272.21,-1302.82,0.00,-15073.00,24766.72
TRF3,LISA TAUBEMBLATT,dez/20,33689.11,0.00,910.08,3743.23,38342.42,-5497.97,-7912.59,-1456.20,0.00,-14866.76,23475.66
TRF3,LOUISE VILELA LEITE FILGUEIRAS BORER,dez/20,33689.11,0.00,910.08,-9683.15,24916.04,-2776.25,-4448.07,-432.52,-1557.19,-9214.03,15702.01
TRF3,LUCAS MEDEIROS GOMES,dez/20,32004.65,0.00,910.08,6251.19,39165.92,-713.08,-8721.14,-3140.23,0.00,-12574.45,26591.47
TRF3,LUCIANA DA COSTA AGUIAR ALVES HENRIQUE,dez/20,33689.11,0.00,910.08,10481.06,45080.25,-713.08,-8697.12,-4373.72,-4876.85,-18660.77,26419.48
TRF3,LUCIANA DE SOUZA SANCHEZ,dez/20,33689.11,0.00,910.08,5989.17,40588.36,-5497.97,-8424.36,-1305.36,-384.96,-15612.65,24975.71
TRF3,LUCIANA JACO BRAGA,dez/20,33689.11,0.00,910.08,4866.20,39465.39,-713.08,-9044.11,-2223.12,0.00,-11980.31,27485.08
TRF3,LUCIANA MELCHIORI BEZERRA,dez/20,33689.11,0.00,910.08,4866.20,39465.39,-5497.97,-8221.40,-429.90,0.00,-14149.27,25316.12
TRF3,LUCIANA ORTIZ TAVARES COSTA ZANONI,dez/20,33689.11,0.00,910.08,4491.88,39091.07,-5497.97,-8118.47,-477.28,0.00,-14093.72,24997.35
TRF3,LUCIANE APARECIDA FERNANDES RAMOS,dez/20,33689.11,0.00,910.08,10481.06,45080.25,-5497.97,-8267.94,-10344.75,-4876.85,-28987.51,16092.74
TRF3,LUCIANO DE SOUZA GODOY,dez/20,0.00,0.00,0.00,122044.17,122044.17,-3970.92,-24993.64,0.00,0.00,-28964.56,93079.61
TRF3,LUCIANO PEDROTTI CORADINI,dez/20,32004.65,0.00,1629.70,6756.54,40390.89,-5177.93,-8261.76,-753.89,0.00,-14193.58,26197.31
TRF3,LUCIANO SILVA,dez/20,32004.65,0.00,1340.08,11042.54,44387.27,-5177.93,-8460.23,0.00,-3753.87,-17392.03,26995.24
TRF3,LUCIANO TERTULIANO DA SILVA,dez/20,33689.11,0.00,1629.70,6363.49,41682.30,-5497.97,-7555.00,-885.74,-759.27,-14697.98,26984.32
TRF3,LUIS ANTONIO JOHONSOM DI SALVO,dez/20,35462.22,5834.86,910.08,178770.38,220977.54,-10444.46,-46607.27,-4369.82,-4640.43,-66061.98,154915.56
TRF3,LUIS ANTONIO ZANLUCA,dez/20,33689.11,0.00,910.08,10481.06,45080.25,-6562.77,-8079.40,-435.06,-4876.85,-19954.08,25126.17
TRF3,LUIS CARLOS HIROKI MUTA,dez/20,35462.22,0.00,910.08,169788.62,206160.92,-10444.46,-43067.18,-1904.47,-8186.65,-63602.76,142558.16
TRF3,LUIS GUSTAVO BREGALDA NEVES,dez/20,33689.11,0.00,2349.32,0.00,36038.43,-5497.97,-6778.92,-2541.86,0.00,-14818.75,21219.68
TRF3,LUIS PAULO COTRIM GUIMARAES,dez/20,35462.22,5834.86,910.08,27129.20,69336.36,-5834.86,-10842.74,-1687.09,-5428.48,-23793.17,45543.19
TRF3,LUIZ ALBERTO DE SOUZA RIBEIRO,dez/20,35462.22,0.00,1411.08,146631.80,183505.10,-7527.02,-38821.84,-1534.58,-3458.35,-51341.79,132163.31
TRF3,LUIZ ANTONIO MOREIRA PORTO,dez/20,33689.11,0.00,1555.08,138278.79,173522.98,-9470.66,-31531.12,-8020.31,-3824.68,-52846.77,120676.21
TRF3,LUIZ ANTONIO RIBEIRO MARINS,dez/20,33689.11,2748.98,910.08,140327.89,177676.06,-7271.47,-38108.71,-4286.52,0.00,-49666.70,128009.36
TRF3,LUIZ AUGUSTO IAMASSAKI FIORENTINI,dez/20,33689.11,0.00,38478.45,8235.11,80402.67,-713.08,-8684.00,-5089.07,-2630.90,-17117.05,63285.62
TRF3,LUIZ CALIXTO DE BASTOS,dez/20,33689.11,1684.46,0.00,32770.36,68143.93,-7562.71,-13375.57,-17549.64,0.00,-38487.92,29656.01
TRF3,LUIZ DE LIMA STEFANINI,dez/20,35462.22,5834.86,910.08,12017.75,54224.91,-5834.86,-8331.71,-11664.07,-8186.65,-34017.29,20207.62
TRF3,LUIZ RENATO PACHECO CHAVES DE OLIVEIRA,dez/20,33689.11,0.00,910.08,10481.06,45080.25,-713.08,-6642.28,-17383.28,-4876.85,-29615.49,15464.76
TRF3,MAIRA FELIPE LOURENCO,dez/20,33689.11,0.00,1629.70,10481.06,45799.87,-713.08,-9247.07,-3301.29,-4876.85,-18138.29,27661.58
TRF3,MAIRAN GONCALVES MAIA JUNIOR,dez/20,35462.22,5834.86,1125.08,196637.60,239059.76,-10522.44,-48088.96,-1561.65,-8962.18,-69135.23,169924.53
TRF3,MARCELA  ASCER ROSSI,dez/20,0.00,0.00,-1696.05,92514.03,90817.98,5815.01,7494.36,-33071.57,0.00,-19762.20,71055.78
TRF3,MARCELLE RAGAZONI CARVALHO FERREIRA,dez/20,33689.11,0.00,2349.32,2994.59,39033.02,-713.08,-8221.27,-4165.34,0.00,-13099.69,25933.33
TRF3,MARCELO COSTENARO CAVALI,dez/20,33689.11,0.00,910.08,0.00,34599.19,-713.08,-7502.04,-2580.80,0.00,-10795.92,23803.27
TRF3,MARCELO DUARTE DA SILVA,dez/20,33689.11,0.00,910.08,4866.20,39465.39,-5497.97,-8169.27,-8593.84,0.00,-22261.08,17204.31
TRF3,MARCELO FREIBERGER ZANDAVALI,dez/20,33689.11,0.00,910.08,10481.06,45080.25,-5497.97,-6293.11,-9055.36,-4876.85,-25723.29,19356.96
TRF3,MARCELO GUERRA MARTINS,dez/20,33689.11,0.00,910.08,132402.95,167002.14,-10529.40,-33040.59,-4126.91,-4876.85,-52573.75,114428.39
TRF3,MARCELO JUCA LISBOA,dez/20,32004.65,0.00,910.08,6513.22,39427.95,-5177.93,-8216.10,-934.73,-112.29,-14441.05,24986.90
TRF3,MARCELO LELIS DE AGUIAR,dez/20,32004.65,0.00,1770.08,6868.83,40643.56,-713.08,-9437.45,-3427.52,-112.29,-13690.34,26953.22
TRF3,MARCELO MESQUITA SARAIVA,dez/20,35462.22,5834.86,910.08,175574.03,217781.19,-10444.45,-46865.62,-7142.16,-8186.65,-72638.88,145142.31
TRF3,MARCIA HOFFMANN DO AMARAL E SILVA TURRI,dez/20,33689.11,5497.97,1534.60,166201.96,206923.64,-10039.61,-44452.47,0.00,-3379.55,-57871.63,149052.01
TRF3,MARCIA SOUZA E SILVA DE OLIVEIRA FERNANDES,dez/20,33689.11,5497.97,910.08,10481.06,50578.22,-5497.97,-9936.30,-3495.03,-4876.85,-23806.15,26772.07
TRF3,MARCIA UEMATSU FURUKAWA,dez/20,33689.11,0.00,910.08,10481.06,45080.25,-5497.97,-8320.08,-435.06,-4876.85,-19129.96,25950.29
TRF3,MARCIO ASSAD GUARDIA,dez/20,32004.65,0.00,910.08,6400.93,39315.66,-713.08,-9496.07,-727.60,0.00,-10936.75,28378.91
TRF3,MARCIO AUGUSTO DE MELO MATOS,dez/20,33689.11,0.00,910.08,9358.08,43957.27,-5497.97,-8320.08,-7025.51,-3753.87,-24597.43,19359.84
TRF3,MARCIO CRISTIANO EBERT,dez/20,32004.65,0.00,910.08,11229.69,44144.42,-5279.03,-8526.63,-434.86,-3408.89,-17649.41,26495.01
TRF3,MARCIO FERRO CATAPANI,dez/20,33689.11,0.00,2349.32,-16844.55,19193.88,-2748.98,-3006.92,-395.84,0.00,-6151.74,13042.14
TRF3,MARCIO JOSE DE MORAES,dez/20,35462.22,0.00,0.00,218451.20,253913.42,-5121.78,-51380.48,-3545.49,0.00,-60047.75,193865.67
TRF3,MARCIO MARTINS DE OLIVEIRA,dez/20,33689.11,0.00,910.08,6363.50,40962.69,-713.08,-9133.27,-10459.48,-759.29,-21065.12,19897.57
TRF3,MARCIO RACHED MILLANI,dez/20,33689.11,0.00,910.08,5240.53,39839.72,-5497.97,-6108.87,-7028.20,0.00,-18635.04,21204.68
TRF3,MARCIO SATALINO MESQUITA,dez/20,33689.11,5497.97,1331.29,206923.94,247442.31,-10111.27,-50545.45,-5169.51,-4876.85,-70703.08,176739.23
TRF3,MARCO AURELIO CHICHORRO FALAVINHA,dez/20,33689.11,0.00,0.00,0.00,33689.11,-4784.89,-7079.30,-1588.86,0.00,-13453.05,20236.06
TRF3,MARCO AURELIO DE MELLO CASTRIANNI,dez/20,33689.11,0.00,1629.70,167886.35,203205.16,-10065.19,-43013.23,-10310.82,-4876.85,-68266.09,134939.07
TRF3,MARCOS ALVES TAVARES,dez/20,32004.65,0.00,910.08,9245.79,42160.52,-5177.93,-8460.23,-435.07,-1957.12,-16030.35,26130.17
TRF3,MARCUS ORIONE GONCALVES CORREIA,dez/20,33689.11,0.00,910.08,175889.96,210489.15,-15054.27,-43867.13,-3985.52,-384.96,-63291.88,147197.27
TRF3,MARGARETE MORALES SIMAO MARTINEZ SACRISTAN,dez/20,33689.11,0.00,910.08,1497.29,36096.48,-5497.97,-7190.68,-595.64,0.00,-13284.29,22812.19
TRF3,MARIA CAROLINA AKEL AYOUB,dez/20,32004.65,0.00,2349.32,0.00,34353.97,-713.08,-7130.32,-2425.83,0.00,-10269.23,24084.74
TRF3,MARIA CATARINA DE SOUZA MARTINS FAZZIO,dez/20,32004.65,0.00,910.08,2114.92,35029.65,-5515.75,-6904.04,-1175.91,-336.89,-13932.59,21097.06
TRF3,MARIA CECILIA PEREIRA DE MELLO,dez/20,35462.22,0.00,215.00,0.00,35677.22,-5121.78,-7474.26,-408.25,0.00,-13004.29,22672.93
TRF3,MARIA CRISTINA DE LUCA BARONGENO,dez/20,0.00,0.00,0.00,130097.21,130097.21,-4609.60,-28684.37,0.00,0.00,-33293.97,96803.24
TRF3,MARIA FERNANDA DE MOURA E SOUZA,dez/20,33689.11,0.00,1770.08,6363.50,41822.69,-713.08,-9095.33,-2780.04,-759.29,-13347.74,28474.95
TRF3,MARIA ISABEL DO PRADO,dez/20,33689.11,0.00,910.08,129515.26,164114.45,-9437.04,-32599.02,-11978.75,-4876.85,-58891.66,105222.79
TRF3,MARIA LUCIA LENCASTRE URSAIA,dez/20,35462.22,6562.77,910.08,187169.28,230104.35,-11172.37,-50503.02,-3117.55,-4246.40,-69039.34,161065.01
TRF3,MARIA RUBIA ANDRADE MATOS,dez/20,32004.65,0.00,910.08,6606.80,39521.53,-5177.93,-7877.07,-783.42,-1628.30,-15466.72,24054.81
TRF3,MARIA SALETTE CAMARGO NASCIMENTO,dez/20,35462.22,0.00,0.00,224040.39,259502.61,-5121.78,-60737.52,-3585.03,0.00,-69444.33,190058.28
TRF3,MARIA VITORIA MAZITELI DE OLIVEIRA,dez/20,33689.11,0.00,910.08,10481.06,45080.25,-5497.97,-8424.36,-1167.43,-4876.85,-19966.61,25113.64
TRF3,MARIANA HIWATASHI DOS SANTOS,dez/20,32004.65,0.00,910.08,9957.00,42871.73,-713.08,-9134.71,-2636.87,-2668.33,-15152.99,27718.74
TRF3,MARIANINA GALANTE,dez/20,35462.22,0.00,0.00,258466.31,293928.53,-9731.37,-46029.22,-3206.41,0.00,-58967.00,234961.53
TRF3,MARILAINE ALMEIDA SANTOS,dez/20,33689.11,0.00,910.08,-10481.05,24118.14,-2748.98,-4495.94,-1305.36,-759.29,-9309.57,14808.57
TRF3,MARILIA RECHI GOMES DE AGUIAR LEONEL FERREIRA,dez/20,33689.11,0.00,910.08,10481.06,45080.25,-5497.97,-8372.22,-435.06,-4876.85,-19182.10,25898.15
TRF3,MARINA GIMENEZ BUTKERAITIS,dez/20,32004.65,0.00,910.08,7467.75,40382.48,-713.08,-9688.06,-435.07,-179.08,-11015.29,29367.19
TRF3,MARINA SABINO COUTINHO,dez/20,32004.65,0.00,1629.70,6045.32,39679.67,-5177.93,-8170.45,-830.91,0.00,-14179.29,25500.38
TRF3,MARISA CLAUDIA GONCALVES CUCIO,dez/20,33689.11,5497.97,910.08,12401.93,52499.09,-5497.97,-9884.16,-3625.96,-6797.72,-25805.81,26693.28
TRF3,MARISA FERREIRA DOS SANTOS,dez/20,35462.22,5834.86,910.08,172874.78,215081.94,-10444.45,-45532.49,-3207.23,0.00,-59184.17,155897.77
TRF3,MARISA REGINA AMOROSO QUEDINHO CASSETTARI,dez/20,33689.11,0.00,910.08,10481.06,45080.25,-5497.97,-8372.22,-1650.77,-4876.85,-20397.81,24682.44
TRF3,MARISA VASCONCELOS,dez/20,33689.11,5497.97,910.08,166094.56,206191.72,-9994.01,-44747.38,-3033.52,-4876.85,-62651.76,143539.96
TRF3,MARLI BARBOSA DA SILVA,dez/20,33689.11,0.00,0.00,167843.07,201532.18,-9268.81,-44002.96,0.00,0.00,-53271.77,148260.41
TRF3,MARLI MARQUES FERREIRA,dez/20,35462.22,5834.86,910.08,225350.21,267557.37,-5834.86,-60778.48,-14122.24,-8186.65,-88922.23,178635.14
TRF3,MASSIMO PALAZZOLO,dez/20,33689.11,0.00,910.08,5240.53,39839.72,-6493.67,-8050.53,-2722.34,0.00,-17266.54,22573.18
TRF3,MATEUS CASTELO BRANCO FIRMINO DA SILVA,dez/20,32004.65,0.00,3424.32,10836.65,46265.62,-5177.93,-7005.25,-7277.88,-3547.98,-23009.04,23256.58
TRF3,MATHEUS RODRIGUES MARQUES,dez/20,32004.65,0.00,910.08,12352.68,45267.41,-713.08,-9740.20,-689.17,-5064.01,-16206.46,29060.95
TRF3,MAURICIO YUKIKAZU KATO,dez/20,35462.22,5834.86,910.08,330402.29,372609.45,-10444.45,-59203.17,-4416.03,-8186.65,-82250.30,290359.15
TRF3,MAURO SALLES FERREIRA LEITE,dez/20,33689.11,0.00,910.08,10106.73,44705.92,-713.08,-9688.06,-435.06,-4502.52,-15338.72,29367.20
TRF3,MAURO SPALDING,dez/20,33689.11,0.00,1770.08,5989.17,41448.36,-5497.97,-8320.08,-1869.53,-384.96,-16072.54,25375.82
TRF3,MICHELLE CAMINI MICKELBERG,dez/20,32004.65,0.00,1629.70,954.52,34588.87,-5177.93,-6507.98,-377.37,-954.52,-13017.80,21571.07
TRF3,MIGUEL FLORESTANO NETO,dez/20,33689.11,0.00,1322.11,-11604.02,23407.20,-356.54,-2506.01,-5984.47,0.00,-8847.02,14560.18
TRF3,MIGUEL THOMAZ DI PIERRO JUNIOR,dez/20,33689.11,0.00,1340.08,144150.90,179180.09,-9491.95,-33098.90,-1370.74,-4876.85,-48838.44,130341.65
TRF3,MILENNA MARJORIE FONSECA DA CUNHA,dez/20,32004.65,0.00,910.08,8141.52,41056.25,-713.08,-8961.22,-3235.54,-1459.85,-14369.69,26686.56
TRF3,MIRIAM COSTA REBOLLO CAMERA,dez/20,33689.11,0.00,0.00,180842.35,214531.46,-7349.13,0.00,-3348.82,0.00,-10697.95,203833.51
